reproduccion_id,usuario_id,cancion_id,fecha,hora,duracion_escucha_seg,completada,modo_reproduccion,dispositivo
35537,3432,1919,2023-01-28,20:00,302.0,1,album,movil
35538,1164,1355,2024-01-12,11:00,313.0,1,playlist,movil
35539,2651,215,2022-04-16,10:00,408.0,1,album,pc
35540,4563,409,2024-01-05,23:00,341.0,1,radio,movil
35541,3803,1615,2023-03-07,23:00,134.0,1,busqueda,movil
35542,3788,210,2024-03-04,16:00,138.0,1,album,tablet
35543,2064,167,2024-09-04,02:00,358.0,1,album,movil
35544,2789,1281,2022-10-22,22:00,247.0,1,playlist,pc
35545,4058,14,2023-12-05,15:00,339.0,1,playlist,movil
35546,4165,1697,2024-01-21,10:00,358.0,1,playlist,movil
35547,3621,1789,2024-12-25,14:00,460.0,1,album,tablet
35548,3499,497,2024-11-24,09:00,139.0,1,playlist,movil
35549,917,289,2023-03-12,17:00,253.0,1,album,movil
35550,698,1596,2022-08-06,19:00,305.0,1,album,pc
35551,3635,725,2022-03-19,11:00,11.0,0,busqueda,pc
35552,4693,985,2023-01-07,06:00,133.0,0,busqueda,movil
35553,1440,307,2023-07-28,07:00,283.0,1,album,movil
35554,3733,262,2022-08-26,06:00,373.0,1,radio,tablet
35555,2390,696,2022-01-04,10:00,94.0,0,album,tablet
35556,1178,820,2024-03-15,07:00,195.0,1,playlist,pc
35557,4768,1315,2024-07-19,13:00,115.0,0,busqueda,movil
35558,4782,1266,2022-06-18,21:00,173.0,1,radio,movil
35559,1998,969,2024-06-15,10:00,19.0,0,playlist,movil
35560,3902,1320,2024-07-01,20:00,35.0,0,\N,pc
35561,3029,1074,2022-01-07,19:00,201.0,0,album,pc
35562,4825,1233,2024-09-09,14:00,118.0,0,radio,movil
35563,3343,687,2022-10-30,05:00,225.0,1,playlist,movil
35564,4745,1378,2023-01-30,12:00,400.0,1,busqueda,movil
35565,3944,1255,2022-01-09,17:00,347.0,1,recomendacion,tablet
35566,161,834,2023-12-31,17:00,310.0,1,radio,movil
35567,4139,1075,2022-08-18,05:00,50.0,0,busqueda,pc
35568,4616,285,2024-04-30,13:00,277.0,1,recomendacion,movil
35569,1179,1648,2023-03-10,21:00,168.0,0,album,pc
35570,1930,139,2024-08-07,16:00,246.0,1,album,pc
35571,642,270,2022-08-02,22:00,352.0,1,busqueda,movil
35572,779,1497,2022-02-06,02:00,33.0,0,album,movil
35573,1517,441,2024-09-03,21:00,255.0,1,recomendacion,pc
35574,1071,1460,2022-07-23,08:00,\N,1,recomendacion,movil
35575,4031,1316,2023-03-11,13:00,195.0,0,busqueda,tablet
35576,3898,519,2022-08-06,12:00,336.0,0,busqueda,movil
35577,507,1275,2023-10-18,16:00,372.0,1,album,movil
35578,27,558,2024-02-09,23:00,331.0,1,playlist,movil
35579,32,366,2022-09-30,11:00,264.0,1,radio,movil
35580,4895,574,2022-08-03,20:00,201.0,1,recomendacion,tablet
35581,1722,133,2023-06-05,06:00,364.0,1,album,movil
35582,3310,299,2023-10-31,13:00,153.0,1,playlist,movil
35583,3161,1211,2024-02-04,05:00,182.0,1,radio,movil
35584,3819,704,2023-07-19,09:00,244.0,1,playlist,pc
35585,2357,746,2023-01-31,12:00,164.0,1,playlist,pc
35586,1990,1526,2024-05-13,13:00,293.0,1,playlist,smart_speaker
35587,3456,22,2022-07-16,20:00,275.0,1,recomendacion,movil
35588,2706,613,2024-10-11,17:00,548.0,1,album,pc
35589,1466,792,2022-12-25,17:00,207.0,1,playlist,pc
35590,4422,730,2024-04-06,19:00,91.0,0,playlist,movil
35591,4524,1607,2023-07-10,01:00,289.0,0,recomendacion,movil
35592,4018,1664,2023-06-04,08:00,158.0,0,recomendacion,pc
35593,2700,902,2022-03-03,22:00,325.0,1,recomendacion,tablet
35594,1001,861,2022-05-05,01:00,\N,1,album,movil
35595,698,787,2023-07-03,23:00,234.0,0,playlist,pc
35596,1468,227,2024-06-20,14:00,276.0,1,album,tablet
35597,4206,408,2023-07-18,16:00,234.0,1,album,pc
35598,520,23,2022-01-01,19:00,351.0,1,busqueda,movil
35599,1626,1977,2022-12-20,13:00,315.0,1,busqueda,movil
35600,149,1900,2022-07-18,19:00,387.0,1,busqueda,movil
35601,1468,290,2024-01-07,14:00,351.0,1,playlist,tablet
35602,1860,189,2023-02-21,16:00,281.0,0,busqueda,movil
35603,2978,1376,2022-03-21,13:00,340.0,1,radio,movil
35604,996,1687,2023-10-12,00:00,260.0,1,recomendacion,pc
35605,1112,1554,2022-10-28,17:00,340.0,1,recomendacion,movil
35606,1447,962,2022-07-31,17:00,181.0,1,busqueda,movil
35607,4383,17,2022-09-18,02:00,160.0,1,busqueda,movil
35608,1569,677,2023-08-09,14:00,189.0,1,playlist,movil
35609,4287,1197,2024-02-18,19:00,66.0,0,recomendacion,movil
35610,1171,304,2024-02-17,20:00,80.0,0,radio,movil
35611,2076,1570,2024-07-26,03:00,292.0,1,recomendacion,pc
35612,1198,1698,2022-05-14,21:00,215.0,1,radio,movil
35613,371,595,2022-04-15,09:00,139.0,0,playlist,movil
35614,221,1845,2024-03-08,10:00,379.0,1,busqueda,pc
35615,1509,487,2024-08-12,09:00,228.0,1,album,tablet
35616,3056,661,2023-09-25,16:00,262.0,1,playlist,movil
35617,2145,109,2022-03-21,14:00,25.0,0,playlist,movil
35618,1191,690,2022-08-31,20:00,109.0,0,playlist,pc
35619,1955,1645,2023-10-21,19:00,163.0,1,playlist,movil
35620,3099,276,2024-10-14,16:00,236.0,1,busqueda,tablet
35621,311,1998,2022-07-18,06:00,203.0,1,\N,pc
35622,1336,1310,2023-09-09,11:00,186.0,1,radio,movil
35623,4451,1812,2022-01-07,14:00,257.0,1,recomendacion,movil
35624,4030,11,2022-02-10,19:00,268.0,1,playlist,movil
35625,2032,953,2022-05-28,16:00,259.0,1,playlist,tablet
35626,1627,511,2024-04-09,09:00,139.0,1,album,movil
35627,3536,1021,2023-10-04,21:00,183.0,0,busqueda,movil
35628,4031,967,2024-09-27,08:00,373.0,1,\N,tablet
35629,1568,1030,2022-01-01,16:00,400.0,1,busqueda,movil
35630,1954,246,2023-07-27,15:00,393.0,1,recomendacion,movil
35631,827,571,2022-11-05,12:00,212.0,1,playlist,pc
35632,3316,1970,2022-01-12,11:00,127.0,1,album,movil
35633,1730,38,2024-11-11,13:00,163.0,0,recomendacion,movil
35634,2563,1008,2022-02-03,12:00,275.0,1,album,movil
35635,2195,1483,2022-09-04,16:00,195.0,1,playlist,movil
35636,3108,1085,2022-05-28,13:00,175.0,1,radio,movil
35637,1318,1047,2024-07-16,14:00,151.0,1,radio,tablet
35638,2151,1758,2023-04-05,12:00,63.0,0,\N,movil
35639,1374,1725,2022-10-01,19:00,376.0,1,playlist,movil
35640,2174,143,2024-11-17,10:00,382.0,1,playlist,movil
35641,2461,1118,2024-02-14,01:00,162.0,1,playlist,movil
35642,2813,351,2022-03-29,16:00,279.0,1,album,pc
35643,2333,676,2024-08-17,21:00,219.0,1,playlist,pc
35644,2488,1066,2022-04-21,16:00,227.0,1,recomendacion,tablet
35645,200,383,2023-09-08,01:00,235.0,1,recomendacion,pc
35646,3949,1077,2023-02-04,19:00,248.0,1,album,tablet
35647,729,1918,2024-03-27,12:00,254.0,1,busqueda,tablet
35648,1478,1040,2023-05-29,14:00,254.0,0,playlist,pc
35649,2907,1745,2023-12-17,14:00,269.0,0,album,pc
35650,3831,907,2024-07-28,22:00,214.0,0,radio,movil
35651,807,1595,2023-02-22,15:00,353.0,1,playlist,smart_speaker
35652,3931,1941,2023-01-12,09:00,298.0,1,recomendacion,movil
35653,4419,1687,2023-10-16,23:00,260.0,1,radio,pc
35654,863,1966,2024-06-02,19:00,\N,0,playlist,movil
35655,4766,348,2022-12-04,11:00,230.0,0,radio,tablet
35656,1879,889,2023-07-01,18:00,34.0,0,playlist,movil
35657,3395,221,2023-11-22,09:00,341.0,1,recomendacion,movil
35658,1205,37,2023-04-15,16:00,204.0,1,album,movil
35659,4783,1740,2024-04-30,16:00,247.0,1,recomendacion,pc
35660,4414,1816,2023-07-18,15:00,129.0,1,radio,movil
35661,2665,662,2022-01-04,07:00,79.0,0,busqueda,movil
35662,3290,1665,2023-04-12,12:00,239.0,0,recomendacion,movil
35663,4070,1643,2022-03-27,23:00,274.0,1,busqueda,tablet
35664,1263,1953,2023-02-19,08:00,120.0,0,recomendacion,movil
35665,1196,450,2023-04-13,17:00,380.0,1,recomendacion,pc
35666,4923,934,2023-06-14,14:00,207.0,1,recomendacion,movil
35667,1150,795,2023-02-22,09:00,246.0,1,album,movil
35668,3285,1130,2023-05-16,19:00,191.0,1,busqueda,movil
35669,3636,1756,2022-12-06,09:00,275.0,1,album,movil
35670,1295,845,2022-11-07,20:00,181.0,1,recomendacion,movil
35671,4360,247,2022-04-11,17:00,71.0,0,album,pc
35672,1239,1983,2024-05-13,16:00,193.0,1,radio,movil
35673,4513,286,2023-04-22,23:00,150.0,1,album,movil
35674,590,1177,2023-01-14,08:00,62.0,0,busqueda,tablet
35675,4600,376,2022-12-16,13:00,315.0,1,playlist,tablet
35676,2444,286,2024-11-01,11:00,66.0,0,radio,tablet
35677,693,200,2023-03-24,23:00,187.0,0,recomendacion,movil
35678,2892,846,2023-01-14,09:00,149.0,1,busqueda,movil
35679,2572,1195,2022-09-08,15:00,338.0,1,album,movil
35680,1350,1562,2022-01-24,17:00,245.0,1,playlist,tablet
35681,3060,790,2023-11-12,23:00,219.0,1,radio,movil
35682,4403,1903,2024-08-17,17:00,300.0,1,busqueda,pc
35683,4385,414,2023-09-28,15:00,72.0,0,busqueda,pc
35684,69,659,2024-11-09,16:00,101.0,0,album,movil
35685,119,1621,2024-11-02,17:00,281.0,1,recomendacion,movil
35686,2902,1187,2024-07-28,21:00,164.0,0,busqueda,pc
35687,2104,981,2024-06-29,16:00,336.0,1,playlist,movil
35688,3712,994,2024-12-26,07:00,63.0,0,radio,movil
35689,4119,1084,2023-12-27,20:00,171.0,1,playlist,movil
35690,1900,698,2023-01-10,23:00,353.0,1,recomendacion,tablet
35691,2144,178,2022-10-20,13:00,128.0,1,busqueda,pc
35692,4152,1177,2022-06-12,02:00,224.0,1,recomendacion,movil
35693,743,302,2024-04-08,14:00,215.0,1,album,movil
35694,383,1836,2022-10-01,18:00,123.0,1,busqueda,smart_speaker
35695,4692,901,2022-01-06,20:00,378.0,1,playlist,movil
35696,1007,558,2023-10-02,23:00,331.0,1,album,movil
35697,51,898,2023-09-15,20:00,114.0,0,radio,pc
35698,2452,1942,2022-06-14,13:00,199.0,1,busqueda,pc
35699,3338,200,2024-01-10,20:00,251.0,0,radio,smart_speaker
35700,1740,122,2022-09-03,12:00,145.0,1,recomendacion,movil
35701,4275,390,2022-07-12,21:00,149.0,0,busqueda,tablet
35702,3233,1912,2023-01-04,18:00,392.0,1,radio,movil
35703,2933,688,2024-11-20,23:00,279.0,1,playlist,tablet
35704,770,820,2023-02-24,14:00,195.0,1,playlist,movil
35705,3560,1410,2023-03-19,16:00,357.0,1,recomendacion,movil
35706,976,218,2023-02-22,16:00,273.0,1,playlist,pc
35707,2738,455,2024-03-23,01:00,157.0,1,busqueda,tablet
35708,4132,1645,2024-03-06,23:00,88.0,0,playlist,movil
35709,891,830,2022-03-24,18:00,109.0,0,radio,movil
35710,4972,273,2023-04-28,20:00,89.0,0,recomendacion,tablet
35711,2257,1539,2024-09-14,18:00,374.0,1,radio,movil
35712,1493,650,2024-11-27,20:00,128.0,0,playlist,movil
35713,2324,229,2023-03-05,11:00,94.0,0,playlist,movil
35714,2334,1524,2024-03-09,17:00,261.0,1,radio,movil
35715,437,26,2023-08-02,18:00,295.0,1,recomendacion,movil
35716,344,1014,2022-08-24,19:00,243.0,1,recomendacion,movil
35717,2557,1609,2024-12-18,15:00,385.0,1,radio,movil
35718,1675,1055,2024-05-21,13:00,47.0,0,recomendacion,pc
35719,4556,157,2023-01-09,12:00,338.0,1,playlist,movil
35720,2882,231,2023-09-28,17:00,196.0,0,playlist,pc
35721,2895,129,2024-09-14,16:00,372.0,1,radio,movil
35722,2492,1168,2023-09-19,03:00,420.0,0,radio,pc
35723,1644,9,2024-11-07,14:00,369.0,1,busqueda,movil
35724,757,44,2024-08-12,20:00,63.0,0,radio,movil
35725,3959,862,2024-06-21,12:00,298.0,1,playlist,pc
35726,205,1387,2023-01-02,20:00,163.0,1,recomendacion,pc
35727,2070,147,2024-12-15,06:00,335.0,1,album,pc
35728,4593,400,2022-08-09,12:00,338.0,1,busqueda,movil
35729,2878,1276,2023-11-30,06:00,374.0,1,radio,movil
35730,1978,224,2023-11-06,00:00,122.0,0,radio,smart_speaker
35731,2520,1217,2024-09-11,18:00,136.0,1,playlist,pc
35732,715,1728,2024-04-06,10:00,137.0,1,album,movil
35733,1563,1721,2022-07-26,22:00,228.0,1,recomendacion,movil
35734,3590,618,2023-02-17,14:00,194.0,1,album,movil
35735,450,1885,2023-10-07,13:00,156.0,1,recomendacion,movil
35736,1967,283,2024-03-13,13:00,399.0,1,radio,movil
35737,3484,1811,2022-01-09,16:00,200.0,1,radio,movil
35738,635,1499,2022-10-10,09:00,161.0,1,busqueda,pc
35739,4081,300,2024-08-02,20:00,182.0,1,playlist,movil
35740,2124,1840,2023-03-23,19:00,140.0,1,radio,pc
35741,4080,864,2024-05-27,21:00,231.0,1,playlist,movil
35742,3738,1269,2023-09-10,10:00,348.0,1,busqueda,movil
35743,989,1344,2023-06-15,20:00,237.0,1,recomendacion,pc
35744,3134,1321,2023-04-16,11:00,180.0,1,album,pc
35745,1021,1516,2024-02-27,12:00,367.0,1,album,pc
35746,1974,1027,2022-09-07,23:00,180.0,1,playlist,movil
35747,3173,1437,2024-09-03,15:00,316.0,1,recomendacion,pc
35748,4975,1004,2022-01-16,13:00,384.0,1,playlist,movil
35749,3117,1517,2024-05-22,16:00,344.0,1,busqueda,movil
35750,12,597,2024-08-24,12:00,303.0,1,recomendacion,pc
35751,1100,1396,2024-06-15,07:00,394.0,1,playlist,tablet
35752,778,237,2023-10-10,11:00,241.0,1,recomendacion,movil
35753,3273,931,2022-08-06,02:00,209.0,0,radio,movil
35754,1296,866,2022-06-01,22:00,214.0,1,busqueda,pc
35755,247,1127,2024-05-14,21:00,344.0,1,radio,movil
35756,3267,736,2022-11-08,11:00,146.0,1,album,tablet
35757,924,1721,2024-11-21,19:00,228.0,1,playlist,movil
35758,304,1186,2024-05-17,08:00,217.0,1,album,tablet
35759,3488,1423,2024-07-24,18:00,355.0,1,recomendacion,movil
35760,3166,1688,2024-08-17,20:00,371.0,1,playlist,pc
35761,4621,721,2024-12-14,12:00,375.0,1,playlist,movil
35762,2672,868,2022-03-24,14:00,82.0,0,album,smart_speaker
35763,3973,1570,2023-10-30,05:00,262.0,0,busqueda,tablet
35764,1214,905,2023-09-14,00:00,387.0,1,album,pc
35765,540,127,2023-08-19,06:00,373.0,1,playlist,movil
35766,2044,1018,2023-02-12,07:00,191.0,1,radio,pc
35767,2994,221,2023-08-27,10:00,341.0,1,playlist,tablet
35768,519,953,2023-10-14,17:00,259.0,1,busqueda,pc
35769,2145,1018,2022-08-29,17:00,98.0,0,playlist,movil
35770,4559,215,2023-07-27,17:00,332.0,1,playlist,pc
35771,125,1830,2022-01-23,21:00,253.0,0,busqueda,tablet
35772,1203,1243,2022-09-16,07:00,96.0,0,radio,pc
35773,406,1585,2024-04-16,23:00,129.0,0,recomendacion,movil
35774,4328,204,2024-08-15,15:00,269.0,1,busqueda,movil
35775,3328,59,2022-12-28,13:00,39.0,0,playlist,movil
35776,607,532,2023-05-04,20:00,181.0,1,playlist,tablet
35777,365,874,2024-03-14,21:00,49.0,0,busqueda,movil
35778,461,693,2024-12-13,07:00,192.0,1,busqueda,pc
35779,1189,1414,2024-06-29,19:00,320.0,1,recomendacion,movil
35780,1775,62,2023-11-22,12:00,308.0,1,playlist,tablet
35781,1672,1986,2023-01-20,10:00,188.0,1,album,pc
35782,866,1734,2022-07-13,02:00,160.0,1,album,smart_speaker
35783,4803,1436,2022-01-04,15:00,336.0,1,album,smart_speaker
35784,4451,997,2024-08-14,15:00,344.0,1,playlist,movil
35785,2937,1306,2024-08-08,06:00,239.0,1,radio,pc
35786,2865,1362,2022-12-17,01:00,387.0,1,radio,movil
35787,3899,458,2023-10-20,17:00,134.0,0,busqueda,movil
35788,4522,663,2023-04-21,11:00,164.0,1,busqueda,smart_speaker
35789,2692,739,2024-02-09,21:00,169.0,1,busqueda,movil
35790,1305,332,2023-06-17,11:00,371.0,1,playlist,movil
35791,2112,52,2022-10-12,12:00,66.0,0,recomendacion,pc
35792,3260,44,2024-08-28,20:00,166.0,1,radio,movil
35793,484,1948,2023-08-08,12:00,326.0,1,busqueda,tablet
35794,2920,1268,2024-08-08,12:00,135.0,0,recomendacion,movil
35795,2602,1857,2023-10-06,08:00,328.0,1,album,tablet
35796,1366,273,2024-07-12,09:00,132.0,0,recomendacion,movil
35797,1378,512,2024-03-18,11:00,149.0,1,playlist,pc
35798,3815,566,2024-01-24,08:00,95.0,0,album,movil
35799,1643,811,2023-12-29,06:00,110.0,0,radio,movil
35800,1584,1155,2024-08-06,08:00,137.0,1,album,tablet
35801,3226,1656,2024-06-14,11:00,239.0,1,album,smart_speaker
35802,365,76,2022-05-13,19:00,283.0,1,busqueda,movil
35803,4292,1316,2024-03-09,11:00,268.0,1,busqueda,pc
35804,2111,1030,2023-07-21,05:00,400.0,1,radio,tablet
35805,4233,676,2023-08-04,21:00,219.0,1,recomendacion,smart_speaker
35806,2519,258,2023-10-08,07:00,346.0,1,busqueda,pc
35807,3817,1657,2024-01-17,23:00,74.0,0,radio,tablet
35808,4770,484,2023-01-17,19:00,91.0,0,playlist,movil
35809,1307,1360,2023-09-17,16:00,208.0,1,album,pc
35810,352,498,2023-10-15,15:00,396.0,1,album,smart_speaker
35811,4302,1744,2022-04-14,16:00,274.0,1,recomendacion,movil
35812,2651,353,2023-11-12,12:00,165.0,1,album,pc
35813,3729,1644,2024-08-24,14:00,259.0,1,album,pc
35814,2226,1563,2023-01-28,13:00,297.0,1,album,movil
35815,2839,1402,2023-01-27,02:00,127.0,1,\N,pc
35816,1290,1886,2023-06-03,07:00,197.0,1,album,tablet
35817,922,108,2022-02-02,03:00,19.0,0,playlist,movil
35818,3370,572,2023-01-29,09:00,159.0,0,recomendacion,movil
35819,3897,1956,2024-06-21,05:00,143.0,1,playlist,movil
35820,991,1291,2024-08-22,04:00,136.0,1,playlist,movil
35821,3527,863,2022-05-08,15:00,243.0,1,album,smart_speaker
35822,2594,99,2022-05-21,08:00,326.0,1,playlist,pc
35823,4521,1894,2024-07-26,02:00,248.0,1,album,pc
35824,3294,593,2023-03-30,17:00,304.0,1,recomendacion,tablet
35825,174,762,2023-12-09,13:00,191.0,1,album,pc
35826,3687,1008,2022-12-20,12:00,375.0,1,album,movil
35827,3337,810,2024-03-18,16:00,389.0,1,recomendacion,tablet
35828,2011,1665,2023-10-16,08:00,49.0,0,album,movil
35829,24,980,2024-08-30,02:00,343.0,1,playlist,pc
35830,3426,1629,2023-11-19,07:00,87.0,0,radio,movil
35831,4925,767,2024-11-27,18:00,361.0,1,playlist,smart_speaker
35832,1114,1029,2022-05-22,13:00,265.0,1,playlist,pc
35833,3978,81,2023-12-13,01:00,157.0,1,playlist,movil
35834,760,1474,2022-05-30,15:00,64.0,0,radio,movil
35835,2409,1904,2023-06-25,20:00,220.0,0,radio,pc
35836,3628,1662,2022-12-20,17:00,373.0,1,album,pc
35837,2925,930,2022-06-16,20:00,118.0,0,album,pc
35838,2550,1411,2024-03-06,23:00,379.0,1,busqueda,pc
35839,4677,649,2024-05-05,16:00,342.0,1,radio,tablet
35840,4484,1473,2022-01-26,13:00,232.0,1,playlist,movil
35841,1569,1941,2024-08-30,18:00,298.0,1,album,movil
35842,1088,1577,2024-03-19,16:00,124.0,0,radio,pc
35843,4853,1400,2023-07-24,21:00,107.0,0,busqueda,tablet
35844,476,735,2022-03-13,11:00,227.0,1,radio,pc
35845,2327,1001,2024-10-30,20:00,366.0,1,playlist,pc
35846,589,1790,2022-10-27,02:00,41.0,0,recomendacion,pc
35847,4560,970,2022-06-01,22:00,31.0,0,busqueda,movil
35848,25,1516,2024-03-19,12:00,367.0,1,recomendacion,tablet
35849,2319,384,2024-10-23,16:00,135.0,0,recomendacion,tablet
35850,178,1029,2024-08-31,08:00,227.0,0,recomendacion,pc
35851,1693,1344,2024-06-27,07:00,196.0,1,recomendacion,pc
35852,4,412,2022-09-17,06:00,23.0,0,\N,pc
35853,2612,521,2024-07-05,11:00,21.0,0,album,tablet
35854,1651,1445,2022-12-10,19:00,221.0,1,album,movil
35855,1253,375,2023-10-22,05:00,360.0,1,album,pc
35856,936,1551,2023-10-01,17:00,50.0,0,busqueda,movil
35857,4966,1343,2024-08-12,12:00,154.0,0,playlist,movil
35858,1739,1282,2022-01-18,22:00,\N,1,album,movil
35859,1247,493,2023-02-21,10:00,137.0,0,radio,pc
35860,4807,995,2022-07-18,05:00,369.0,1,busqueda,tablet
35861,3479,1056,2023-11-20,15:00,463.0,1,playlist,movil
35862,4285,993,2024-08-08,14:00,253.0,1,\N,pc
35863,4250,1672,2022-12-01,18:00,159.0,1,recomendacion,pc
35864,1879,1470,2022-10-15,07:00,134.0,0,radio,movil
35865,4390,1084,2023-10-24,13:00,171.0,1,album,movil
35866,4702,1790,2023-11-23,15:00,278.0,1,radio,movil
35867,2642,135,2023-07-26,21:00,102.0,0,radio,tablet
35868,3195,1002,2022-12-06,13:00,62.0,0,recomendacion,smart_speaker
35869,4040,82,2022-04-27,10:00,79.0,0,playlist,movil
35870,2793,133,2022-10-05,19:00,364.0,1,album,movil
35871,910,167,2024-10-03,06:00,358.0,1,album,tablet
35872,1809,1055,2022-03-11,02:00,66.0,0,album,tablet
35873,759,1574,2024-11-15,21:00,263.0,1,recomendacion,pc
35874,1053,893,2022-08-18,08:00,198.0,0,busqueda,movil
35875,2206,947,2024-12-24,21:00,384.0,1,album,smart_speaker
35876,812,1548,2022-08-23,04:00,144.0,0,radio,movil
35877,4672,566,2023-09-25,09:00,50.0,0,album,tablet
35878,2291,175,2023-10-24,18:00,331.0,1,busqueda,movil
35879,4422,986,2024-02-15,12:00,59.0,0,busqueda,movil
35880,1914,1831,2023-07-20,14:00,371.0,1,busqueda,pc
35881,473,1064,2024-01-29,17:00,263.0,1,album,movil
35882,3053,461,2023-03-16,14:00,273.0,0,playlist,movil
35883,2106,570,2022-07-29,07:00,16.0,0,busqueda,movil
35884,2451,1106,2023-07-24,21:00,143.0,1,playlist,movil
35885,2164,619,2023-08-13,05:00,199.0,1,recomendacion,movil
35886,1428,1378,2024-06-28,13:00,400.0,1,radio,tablet
35887,3340,870,2022-09-01,23:00,279.0,1,playlist,pc
35888,2765,112,2023-09-10,21:00,222.0,0,playlist,movil
35889,173,206,2024-06-03,14:00,47.0,0,album,pc
35890,2097,88,2022-08-16,12:00,135.0,1,busqueda,tablet
35891,493,1653,2022-02-16,09:00,348.0,1,radio,pc
35892,2484,680,2023-03-18,09:00,92.0,0,album,movil
35893,3644,1176,2022-12-20,23:00,153.0,1,busqueda,pc
35894,1990,477,2023-03-03,19:00,265.0,1,busqueda,smart_speaker
35895,4986,905,2023-02-06,12:00,387.0,1,recomendacion,tablet
35896,967,1967,2023-08-08,17:00,139.0,1,playlist,tablet
35897,3405,1734,2023-01-31,22:00,160.0,1,recomendacion,tablet
35898,566,277,2022-11-23,19:00,31.0,0,recomendacion,movil
35899,1968,966,2024-04-10,16:00,243.0,0,playlist,movil
35900,619,45,2022-01-16,14:00,260.0,0,radio,movil
35901,3048,628,2022-10-29,23:00,140.0,1,busqueda,movil
35902,4077,471,2024-11-29,19:00,261.0,1,album,movil
35903,2359,1567,2022-04-26,23:00,150.0,1,album,pc
35904,4643,1142,2024-07-16,16:00,267.0,1,radio,smart_speaker
35905,3733,647,2023-08-23,18:00,245.0,1,playlist,tablet
35906,1753,1847,2022-04-26,18:00,304.0,1,album,movil
35907,153,139,2023-02-25,11:00,246.0,1,recomendacion,pc
35908,254,1412,2023-03-20,10:00,243.0,1,playlist,pc
35909,1227,784,2024-12-30,14:00,142.0,1,radio,pc
35910,4626,1532,2024-09-02,16:00,82.0,0,radio,smart_speaker
35911,2549,979,2024-04-10,08:00,216.0,1,album,tablet
35912,664,1274,2023-01-15,10:00,159.0,1,radio,movil
35913,4106,861,2022-03-31,14:00,214.0,1,album,pc
35914,3648,79,2022-11-29,09:00,74.0,0,playlist,movil
35915,785,1102,2024-01-27,11:00,190.0,1,playlist,tablet
35916,3805,1682,2023-08-26,11:00,342.0,1,recomendacion,tablet
35917,4699,374,2022-03-07,23:00,335.0,1,playlist,movil
35918,3418,626,2023-02-06,18:00,238.0,1,busqueda,smart_speaker
35919,10,191,2023-08-22,17:00,\N,1,busqueda,pc
35920,735,128,2024-04-24,00:00,174.0,1,playlist,movil
35921,3070,262,2024-05-22,17:00,168.0,0,recomendacion,movil
35922,4044,174,2024-06-25,22:00,20.0,0,playlist,tablet
35923,1796,1545,2024-08-08,21:00,324.0,1,album,movil
35924,4678,1234,2023-07-01,16:00,49.0,0,playlist,tablet
35925,4089,164,2022-11-16,14:00,231.0,1,album,tablet
35926,1361,1917,2024-03-02,16:00,215.0,1,radio,movil
35927,1768,1130,2023-09-18,01:00,191.0,1,album,tablet
35928,2188,340,2022-10-16,10:00,170.0,0,album,smart_speaker
35929,1208,579,2024-03-09,10:00,293.0,1,recomendacion,movil
35930,3868,1016,2023-09-16,15:00,349.0,1,radio,movil
35931,2140,1587,2023-08-09,13:00,\N,1,playlist,pc
35932,3981,1562,2022-11-14,07:00,245.0,1,playlist,movil
35933,4482,1370,2023-08-05,10:00,381.0,1,busqueda,movil
35934,1839,768,2023-09-02,22:00,115.0,0,radio,tablet
35935,143,1408,2024-12-14,17:00,347.0,1,playlist,movil
35936,1581,323,2023-05-10,04:00,348.0,1,playlist,movil
35937,365,1013,2024-10-04,17:00,294.0,1,busqueda,movil
35938,3948,1389,2024-12-06,11:00,228.0,1,busqueda,tablet
35939,2967,1776,2022-12-03,13:00,323.0,1,playlist,smart_speaker
35940,3821,1457,2022-11-06,22:00,131.0,0,busqueda,tablet
35941,2586,727,2022-02-04,11:00,335.0,1,recomendacion,movil
35942,2099,1037,2024-08-08,16:00,387.0,1,busqueda,pc
35943,2449,1973,2024-12-13,17:00,11.0,0,busqueda,tablet
35944,187,659,2023-09-03,17:00,122.0,1,\N,tablet
35945,1435,1279,2023-07-20,16:00,235.0,1,playlist,movil
35946,3647,1216,2022-11-04,18:00,270.0,1,playlist,movil
35947,4416,969,2023-12-17,03:00,387.0,1,album,movil
35948,3833,1262,2023-06-10,07:00,203.0,1,playlist,movil
35949,2880,1688,2024-07-14,22:00,275.0,0,\N,pc
35950,2040,863,2023-03-10,09:00,243.0,1,radio,pc
35951,526,1650,2023-05-20,14:00,55.0,0,radio,smart_speaker
35952,1055,1649,2023-03-04,06:00,289.0,0,album,pc
35953,2294,1561,2024-04-11,22:00,99.0,0,album,movil
35954,1051,487,2024-06-06,23:00,228.0,1,busqueda,pc
35955,760,969,2022-01-10,21:00,202.0,0,recomendacion,movil
35956,1472,255,2022-12-04,14:00,172.0,1,playlist,pc
35957,1591,594,2023-05-17,14:00,256.0,1,radio,tablet
35958,3786,17,2024-11-19,07:00,160.0,1,radio,movil
35959,2761,782,2023-06-23,09:00,271.0,0,busqueda,movil
35960,726,74,2023-07-03,14:00,266.0,0,playlist,movil
35961,3728,1134,2024-04-24,13:00,319.0,0,radio,movil
35962,2669,212,2023-05-02,17:00,17.0,0,busqueda,movil
35963,3493,1260,2023-11-25,17:00,\N,0,album,movil
35964,3134,210,2023-06-12,15:00,138.0,1,busqueda,pc
