usuario_id,edad,sexo,ciudad,tipo_suscripcion,fecha_registro,dispositivo_principal,horas_escucha_mensual
3659,22,F,Santander,free,2023-07-15,movil,3
3660,22,M,Badajoz,free,2022-05-01,pc,57
3661,23,M,Almería,premium,2020-07-02,movil,38
3662,25,F,Santander,premium,2023-12-20,movil,42
3663,18,F,Burgos,free,2021-01-23,movil,22
3664,40,M,Valladolid,premium,2019-03-17,movil,51
3665,14,F,Zaragoza,free,2020-02-03,movil,14
3666,21,F,Gijón,premium,2023-06-26,movil,46
3667,43,M,Bilbao,premium,2022-02-02,movil,42
3668,26,No_especificado,Málaga,premium,2022-07-24,tablet,80
3669,38,M,Getafe,free,2020-10-27,pc,28
3670,51,M,Valladolid,free,2019-12-12,pc,27
3671,13,No_especificado,Almería,estudiante,2022-09-05,tablet,70
3672,13,F,Oviedo,premium,2020-08-03,movil,54
3673,13,M,Madrid,premium,2020-06-09,pc,35
3674,23,F,Santander,premium,2019-04-15,movil,29
3675,23,No_especificado,Santander,free,2021-05-27,movil,35
3676,19,No_especificado,Tarragona,free,2023-06-14,movil,28
3677,16,F,Getafe,free,2023-10-23,pc,17
3678,31,No_especificado,Sevilla,familiar,2020-06-22,pc,30
3679,13,M,Orense,premium,2019-12-31,movil,54
3680,41,F,Alcalá de Henares,premium,2023-01-16,tablet,43
3681,22,M,Huelva,premium,2023-12-28,tablet,48
3682,28,No_especificado,Murcia,familiar,2019-11-03,movil,67
3683,13,F,Barcelona,free,2021-03-31,movil,3
3684,17,M,Huelva,free,2022-08-10,pc,22
3685,30,No_especificado,Zaragoza,familiar,2020-11-28,movil,79
3686,31,M,Salamanca,premium,2022-04-11,movil,18
3687,45,No_especificado,Valencia,familiar,2021-07-25,movil,98
3688,13,M,Alicante,premium,2021-02-22,movil,51
3689,20,No_especificado,Granada,free,2022-11-05,movil,22
3690,40,M,Zaragoza,free,2023-02-25,pc,51
3691,37,F,Valladolid,premium,2019-08-19,pc,50
3692,23,M,Jaén,free,2019-06-24,movil,22
3693,44,M,Sevilla,free,2022-02-19,tablet,19
3694,17,M,Jerez,free,2021-06-29,movil,0
3695,34,M,Burgos,premium,2020-08-08,movil,49
3696,20,No_especificado,Léida,premium,2023-06-05,movil,65
3697,22,M,Sevilla,free,2021-03-30,movil,17
3698,27,No_especificado,Orense,premium,2023-08-29,movil,37
3699,30,M,Palma,premium,2021-05-13,pc,68
3700,14,F,Badajoz,estudiante,2021-05-01,pc,62
3701,30,No_especificado,Burgos,premium,2019-10-09,movil,48
3702,38,F,Madrid,premium,2023-09-26,movil,45
3703,33,M,Huelva,premium,2023-12-20,tablet,59
3704,21,M,Badajoz,estudiante,2023-07-31,movil,57
3705,24,F,Salamanca,estudiante,2021-07-16,movil,46
3706,24,F,Girona,premium,2022-01-26,pc,54
3707,28,F,Madrid,familiar,2023-07-18,movil,71
3708,27,F,Burgos,premium,2021-09-07,pc,12
3709,28,M,Huelva,premium,2019-06-26,pc,46
3710,30,No_especificado,Jerez,free,2019-11-10,pc,11
3711,13,No_especificado,Sevilla,premium,2023-06-18,movil,57
3712,24,M,Vigo,premium,2022-11-08,movil,48
3713,24,F,Badajoz,premium,2019-09-02,pc,44
3714,22,M,Girona,premium,2019-06-02,movil,25
3715,33,M,Santander,premium,2021-03-03,tablet,32
3716,29,No_especificado,Madrid,premium,2023-06-16,movil,53
3717,20,No_especificado,Vigo,free,2021-02-13,pc,1
3718,57,No_especificado,Cádiz,premium,2022-07-26,movil,34
3719,35,No_especificado,Granada,free,2019-09-10,movil,49
3720,37,F,Córdoba,familiar,2022-02-14,pc,50
3721,27,F,Gijón,premium,2019-06-20,movil,28
3722,38,M,Málaga,premium,2022-06-17,pc,56
3723,21,M,Orense,premium,2021-06-20,movil,24
3724,13,F,Madrid,free,2022-11-18,pc,34
3725,29,F,Girona,premium,2023-11-22,pc,49
3726,18,M,Jaén,estudiante,2021-08-15,movil,13
3727,39,M,Jaén,premium,2023-08-21,pc,45
3728,38,M,Huelva,premium,2022-01-27,movil,37
3729,25,No_especificado,Alcalá de Henares,premium,2021-07-16,pc,59
3730,36,F,Getafe,premium,2019-06-20,pc,60
3731,24,M,Málaga,premium,2019-03-13,movil,57
3732,41,M,Sevilla,familiar,2022-10-17,pc,56
3733,21,F,Cádiz,premium,2019-02-27,tablet,71
3734,20,M,Valladolid,premium,2020-12-13,movil,57
3735,27,M,Toledo,premium,2022-12-11,pc,8
3736,41,M,Madrid,premium,2022-10-13,movil,0
3737,13,F,Cádiz,free,2022-07-02,tablet,27
3738,34,No_especificado,Jerez,premium,2022-10-13,movil,32
3739,29,F,Toledo,premium,2023-11-13,pc,0
3740,36,No_especificado,Léida,premium,2023-03-13,movil,49
3741,27,M,Castellón,premium,2019-11-06,tablet,45
3742,33,No_especificado,Badajoz,premium,2022-10-02,pc,44
3743,13,M,Vigo,premium,2020-08-05,movil,88
3744,42,M,Léida,free,2020-08-20,pc,0
3745,23,No_especificado,Cádiz,free,2019-07-10,pc,16
3746,40,M,Jerez,familiar,2023-05-19,smart_speaker,0
3747,22,F,Huelva,estudiante,2023-06-19,pc,5
3748,24,No_especificado,Léida,premium,2021-02-15,pc,35
3749,28,F,Madrid,premium,2023-09-12,pc,32
3750,18,M,Jerez,premium,2020-09-08,movil,57
3751,33,F,Orense,premium,2020-09-02,movil,56
3752,25,No_especificado,Málaga,premium,2020-07-17,movil,33
3753,26,No_especificado,Sevilla,premium,2020-03-09,pc,55
3754,13,No_especificado,Vigo,estudiante,2019-12-17,pc,59
3755,31,F,Léida,premium,2020-06-07,movil,46
3756,26,No_especificado,Huelva,premium,2020-03-04,movil,0
3757,22,M,Burgos,free,2019-10-25,movil,46
3758,28,M,Bilbao,familiar,2019-08-27,pc,50
3759,28,No_especificado,Orense,free,2021-01-31,smart_speaker,25
3760,35,No_especificado,Badajoz,premium,2021-04-20,tablet,40
3761,33,No_especificado,Burgos,premium,2022-05-06,tablet,78
3762,40,M,Castellón,free,2023-08-21,movil,55
3763,20,No_especificado,Salamanca,premium,2019-04-18,movil,78
3764,18,No_especificado,Granada,estudiante,2022-08-25,movil,58
3765,36,No_especificado,Madrid,premium,2023-12-03,tablet,34
3766,29,M,Getafe,premium,2020-06-26,tablet,63
3767,19,F,Córdoba,free,2019-01-18,pc,45
3768,13,No_especificado,Palma,premium,2023-08-12,movil,83
3769,40,F,Bilbao,premium,2023-01-10,tablet,43
3770,23,F,Jaén,premium,2022-10-30,smart_speaker,34
3771,26,F,Léida,premium,2020-09-16,pc,44
3772,43,No_especificado,Almería,premium,2021-07-22,movil,84
3773,30,No_especificado,Badajoz,familiar,2022-10-29,movil,34
3774,21,M,Málaga,premium,2020-06-21,pc,41
3775,15,F,Santander,premium,2022-01-01,movil,21
3776,53,M,Murcia,free,2021-05-17,movil,24
3777,18,F,Lugo,premium,2021-11-27,tablet,61
3778,13,No_especificado,Orense,premium,2021-08-02,movil,23
3779,18,F,Santander,estudiante,2021-11-16,movil,91
3780,24,F,Zaragoza,free,2020-04-27,movil,0
3781,42,No_especificado,Córdoba,free,2023-01-18,movil,15
3782,13,M,Getafe,estudiante,2023-12-29,smart_speaker,42
3783,34,No_especificado,Huelva,familiar,2020-01-08,pc,72
3784,49,M,Salamanca,premium,2020-05-29,movil,27
3785,28,No_especificado,Barcelona,premium,2019-08-16,movil,31
3786,13,No_especificado,Oviedo,free,2023-06-02,movil,33
3787,33,F,Castellón,premium,2021-04-13,pc,50
3788,33,F,Getafe,free,2022-02-09,tablet,9
3789,15,M,Almería,estudiante,2023-11-13,movil,50
3790,41,F,Barcelona,familiar,2022-09-08,smart_speaker,108
3791,37,No_especificado,Barcelona,premium,2023-11-10,pc,45
3792,31,F,Valencia,premium,2019-09-26,movil,45
3793,15,F,Almería,premium,2020-05-23,movil,45
3794,13,No_especificado,Murcia,free,2023-07-14,tablet,18
3795,47,F,Zaragoza,familiar,2022-01-04,pc,84
3796,16,F,Tarragona,premium,2021-07-24,pc,43
3797,17,M,Zaragoza,estudiante,2023-06-26,movil,48
3798,40,M,Salamanca,familiar,2022-01-18,movil,79
3799,57,M,Girona,premium,2022-01-10,movil,68
3800,30,F,Getafe,premium,2019-06-08,movil,58
3801,25,F,Lugo,premium,2020-11-09,tablet,22
3802,43,F,Huelva,premium,2020-10-29,movil,65
3803,25,No_especificado,Barcelona,premium,2019-12-05,movil,50
3804,42,No_especificado,Murcia,premium,2020-11-24,pc,61
3805,13,No_especificado,Orense,free,2022-12-14,tablet,23
3806,25,M,Burgos,premium,2023-09-05,movil,67
3807,40,No_especificado,Orense,familiar,2023-04-08,movil,99
3808,14,M,Oviedo,premium,2021-07-08,movil,29
3809,41,M,Almería,familiar,2019-06-12,movil,42
3810,13,M,Jerez,premium,2019-07-06,tablet,55
3811,21,M,Salamanca,premium,2023-03-08,pc,80
3812,31,F,Alcalá de Henares,premium,2021-12-07,movil,48
3813,23,F,Jaén,premium,2022-01-21,movil,76
3814,32,No_especificado,Santander,premium,2020-01-17,movil,36
3815,18,No_especificado,Alcalá de Henares,premium,2019-03-01,movil,43
3816,16,No_especificado,Jaén,premium,2021-07-08,movil,65
3817,13,F,Málaga,premium,2023-03-03,tablet,42
3818,35,No_especificado,Toledo,free,2023-08-15,movil,25
3819,19,F,Cádiz,free,2021-09-10,pc,29
3820,17,M,Granada,free,2022-08-24,tablet,19
3821,35,F,Girona,free,2022-08-12,tablet,26
3822,19,F,Santander,premium,2020-03-12,movil,68
3823,29,No_especificado,Jaén,premium,2020-03-23,movil,59
3824,46,F,Toledo,free,2023-03-07,movil,36
3825,41,M,Castellón,premium,2023-07-29,tablet,48
3826,37,M,Tarragona,familiar,2022-12-23,movil,66
3827,13,No_especificado,Valladolid,free,2020-11-09,movil,24
3828,31,F,Orense,premium,2022-05-21,movil,56
3829,26,M,Léida,premium,2021-07-27,pc,29
3830,35,M,Getafe,premium,2021-09-03,movil,18
3831,45,M,Cádiz,familiar,2023-06-04,movil,53
3832,30,F,Vigo,premium,2023-11-16,pc,56
3833,35,F,Santander,premium,2021-02-17,movil,16
3834,37,F,Lugo,premium,2022-10-06,movil,51
3835,20,No_especificado,Huelva,estudiante,2021-10-19,movil,31
3836,23,No_especificado,Murcia,premium,2022-07-01,movil,19
3837,48,M,Oviedo,familiar,2022-01-19,smart_speaker,104
3838,33,F,Léida,premium,2019-03-01,movil,40
3839,25,M,Almería,free,2022-10-19,tablet,31
3840,49,No_especificado,Gijón,premium,2019-11-23,tablet,33
3841,14,F,Barcelona,premium,2022-07-26,movil,75
3842,13,M,Málaga,premium,2019-09-21,movil,24
3843,25,M,Lugo,familiar,2019-03-01,movil,13
3844,41,No_especificado,Girona,premium,2019-07-06,movil,62
3845,21,No_especificado,Toledo,estudiante,2020-05-22,movil,81
3846,45,M,Burgos,premium,2023-12-30,movil,42
3847,22,M,Valencia,estudiante,2022-01-12,pc,106
3848,36,F,Salamanca,premium,2020-02-28,tablet,50
3849,44,M,Burgos,premium,2021-04-06,tablet,51
3850,21,No_especificado,Léida,premium,2021-10-02,movil,46
3851,40,M,Burgos,free,2021-02-19,pc,0
3852,24,No_especificado,Cádiz,premium,2021-08-05,movil,72
3853,21,F,Castellón,premium,2021-10-10,pc,75
3854,44,No_especificado,Cádiz,premium,2021-01-23,movil,43
3855,21,No_especificado,Almería,free,2022-11-10,movil,15
3856,59,No_especificado,Málaga,premium,2021-06-26,movil,82
3857,29,F,Zaragoza,free,2022-02-19,movil,10
3858,29,M,Burgos,premium,2019-09-26,movil,49
3859,13,F,Valladolid,premium,2023-07-15,pc,46
3860,43,No_especificado,Orense,familiar,2022-08-14,tablet,6
3861,37,M,Vigo,familiar,2022-08-24,movil,101
3862,21,No_especificado,Murcia,premium,2019-07-09,tablet,78
3863,19,F,Oviedo,free,2022-12-26,tablet,26
3864,24,M,Valencia,free,2023-06-05,movil,15
3865,20,No_especificado,Alcalá de Henares,estudiante,2023-04-16,movil,67
3866,38,M,Barcelona,premium,2021-11-16,movil,43
3867,13,F,Sevilla,premium,2020-01-22,movil,53
3868,33,M,Murcia,premium,2023-01-21,movil,40
3869,50,No_especificado,Oviedo,familiar,2023-12-04,pc,13
3870,13,No_especificado,Murcia,estudiante,2022-04-08,movil,31
3871,36,M,Oviedo,premium,2022-08-11,pc,23
3872,16,No_especificado,Badajoz,estudiante,2019-07-04,pc,73
3873,33,No_especificado,Valencia,premium,2021-01-10,pc,52
3874,37,F,Jaén,premium,2022-03-16,pc,36
3875,23,No_especificado,Barcelona,premium,2020-08-01,pc,61
3876,13,F,Málaga,estudiante,2019-10-07,movil,0
3877,22,M,Burgos,estudiante,2020-09-11,pc,73
3878,31,No_especificado,Málaga,premium,2023-05-20,movil,62
3879,13,No_especificado,Toledo,free,2020-06-20,pc,24
3880,35,F,Zaragoza,premium,2020-02-18,pc,17
3881,38,No_especificado,Huelva,premium,2022-11-18,pc,42
3882,64,No_especificado,Getafe,free,2019-06-28,movil,0
3883,44,M,Alicante,free,2023-04-22,movil,14
3884,13,M,Málaga,free,2023-12-14,movil,12
3885,31,M,Toledo,premium,2019-03-22,movil,65
3886,48,F,Valencia,free,2019-11-30,pc,41
3887,16,M,Orense,premium,2022-12-27,smart_speaker,67
3888,32,F,Tarragona,free,2023-07-16,movil,10
3889,25,No_especificado,Bilbao,premium,2022-10-16,movil,30
3890,28,No_especificado,Valladolid,premium,2019-05-24,pc,30
3891,15,F,Salamanca,premium,2019-07-12,movil,54
3892,35,F,Vigo,premium,2021-09-28,movil,41
3893,44,No_especificado,Zaragoza,free,2021-09-18,movil,16
3894,24,M,Málaga,free,2022-06-20,tablet,29
3895,26,F,Oviedo,free,2019-03-15,movil,21
3896,13,M,Almería,premium,2023-01-19,tablet,45
3897,13,M,Gijón,free,2023-06-25,movil,1
3898,13,M,Girona,free,2019-06-06,movil,4
3899,21,F,Castellón,free,2019-04-29,movil,12
3900,35,F,Valladolid,premium,2021-01-03,movil,49
3901,13,M,Toledo,premium,2019-06-04,pc,46
3902,31,M,Alicante,premium,2021-03-18,pc,38
3903,27,F,Lugo,free,2023-01-31,movil,22
3904,37,No_especificado,Sevilla,free,2020-10-08,pc,0
3905,25,F,Barcelona,premium,2020-01-20,pc,75
3906,44,F,Salamanca,premium,2019-05-04,pc,62
3907,34,M,Madrid,premium,2020-12-08,tablet,78
3908,51,No_especificado,Vigo,premium,2021-03-24,movil,42
3909,16,No_especificado,Córdoba,premium,2023-04-18,movil,39
3910,65,M,Barcelona,free,2021-10-06,pc,0
3911,22,No_especificado,Madrid,free,2023-05-20,pc,0
3912,29,M,Gijón,free,2022-09-05,movil,1
3913,26,M,Murcia,free,2020-03-18,movil,0
3914,35,F,Santander,premium,2023-12-27,tablet,69
3915,23,F,Orense,premium,2022-02-04,movil,42
3916,26,M,Almería,premium,2021-08-16,tablet,48
3917,27,No_especificado,Girona,premium,2020-01-17,pc,60
3918,42,F,Valladolid,free,2022-11-05,tablet,7
3919,24,No_especificado,Gijón,premium,2020-12-30,tablet,63
3920,13,M,Alicante,premium,2022-03-25,tablet,5
3921,30,M,Tarragona,familiar,2021-11-29,pc,74
3922,19,M,Huelva,estudiante,2021-10-12,pc,35
3923,18,No_especificado,Girona,premium,2020-02-05,tablet,27
3924,36,No_especificado,Granada,premium,2019-10-25,pc,21
3925,24,M,Badajoz,estudiante,2022-11-24,movil,27
3926,13,F,Orense,free,2020-09-29,movil,33
3927,21,F,Orense,premium,2021-06-01,tablet,48
3928,13,F,Bilbao,premium,2021-03-15,tablet,30
3929,37,M,Valencia,premium,2021-03-30,pc,96
3930,13,F,Palma,free,2022-03-23,movil,16
3931,32,M,Badajoz,premium,2021-01-03,movil,32
3932,38,M,Alicante,premium,2023-03-15,movil,27
3933,29,M,Cádiz,premium,2021-06-18,movil,34
3934,42,F,Salamanca,free,2022-12-10,movil,9
3935,23,F,Alcalá de Henares,premium,2019-08-31,movil,63
3936,15,M,Granada,free,2023-12-03,movil,21
3937,13,No_especificado,Palma,premium,2021-03-29,movil,23
3938,32,F,Santander,premium,2020-11-26,movil,25
3939,21,F,Badajoz,premium,2019-12-26,movil,54
3940,21,M,Alcalá de Henares,premium,2021-11-03,movil,61
3941,30,M,Girona,premium,2021-07-14,tablet,53
3942,42,M,Granada,free,2020-08-17,movil,24
3943,46,No_especificado,Burgos,familiar,2020-07-29,pc,87
3944,21,F,Getafe,estudiante,2023-06-02,tablet,82
3945,31,M,Málaga,premium,2019-07-09,movil,37
3946,31,M,Valladolid,premium,2021-10-13,movil,67
3947,33,No_especificado,Alcalá de Henares,premium,2023-06-27,smart_speaker,81
3948,41,No_especificado,Córdoba,premium,2022-11-15,tablet,55
3949,15,F,Salamanca,free,2021-03-10,tablet,17
3950,28,F,Sevilla,premium,2022-04-04,movil,58
3951,35,F,Barcelona,premium,2023-06-06,pc,48
3952,29,No_especificado,Málaga,premium,2021-04-12,movil,59
3953,17,M,Alicante,premium,2019-05-23,tablet,78
3954,13,F,Barcelona,free,2020-05-07,tablet,41
3955,27,F,Gijón,premium,2020-01-22,movil,65
3956,32,F,Valencia,familiar,2019-02-01,smart_speaker,70
3957,34,F,Santander,premium,2022-12-30,movil,61
3958,24,No_especificado,Alicante,premium,2020-09-16,movil,65
3959,14,F,Badajoz,estudiante,2020-08-06,pc,49
3960,38,No_especificado,Santander,premium,2020-08-24,movil,64
3961,33,No_especificado,Jaén,free,2023-09-22,movil,14
3962,38,F,Córdoba,premium,2021-08-30,smart_speaker,31
3963,49,M,Alicante,premium,2021-04-29,movil,43
3964,13,No_especificado,Zaragoza,estudiante,2022-08-20,pc,20
3965,28,F,Jerez,familiar,2022-04-02,movil,64
3966,51,F,Murcia,premium,2020-04-24,movil,24
3967,28,F,Salamanca,premium,2022-02-02,movil,23
3968,22,F,Lugo,free,2022-05-26,movil,45
3969,14,No_especificado,Valencia,premium,2019-04-19,movil,56
3970,32,No_especificado,Bilbao,free,2019-09-14,movil,19
3971,34,No_especificado,Santander,premium,2021-07-07,pc,21
3972,47,No_especificado,Almería,premium,2019-03-25,movil,83
3973,28,No_especificado,Tarragona,familiar,2022-02-19,tablet,132
3974,23,F,Murcia,free,2022-07-05,pc,26
3975,45,M,Burgos,premium,2023-01-01,pc,35
3976,13,No_especificado,Granada,premium,2022-08-03,movil,12
3977,52,No_especificado,Jaén,free,2022-12-31,movil,12
3978,25,F,Alicante,premium,2022-09-12,movil,22
3979,39,F,Burgos,premium,2021-02-13,tablet,29
3980,22,No_especificado,Jaén,free,2019-07-16,movil,24
3981,15,No_especificado,Córdoba,estudiante,2023-12-15,movil,45
3982,44,No_especificado,Jerez,premium,2019-03-18,smart_speaker,53
3983,29,No_especificado,Gijón,premium,2019-05-30,movil,49
3984,23,F,Alicante,estudiante,2019-08-26,tablet,99
3985,18,F,Vigo,estudiante,2020-06-11,movil,55
3986,29,M,Bilbao,premium,2022-04-08,pc,65
3987,41,No_especificado,Jerez,familiar,2021-01-13,movil,59
3988,31,F,Girona,premium,2020-03-11,movil,51
3989,13,No_especificado,Orense,estudiante,2022-01-24,tablet,10
3990,20,No_especificado,Murcia,estudiante,2020-05-08,pc,35
3991,13,F,Oviedo,premium,2022-02-19,pc,59
3992,28,F,Jerez,premium,2019-01-10,smart_speaker,40
3993,13,M,Valladolid,free,2020-11-28,pc,19
3994,13,M,Palma,free,2019-06-27,movil,17
3995,28,No_especificado,Barcelona,premium,2022-02-01,pc,49
3996,13,F,Jaén,estudiante,2022-03-16,pc,55
3997,15,F,Vigo,estudiante,2021-04-23,movil,29
3998,36,F,Cádiz,premium,2023-01-12,movil,85
3999,28,M,Cádiz,premium,2021-07-29,movil,28
4000,30,No_especificado,Orense,free,2019-10-01,movil,34
4001,35,M,Madrid,familiar,2020-01-22,pc,142
4002,19,M,Barcelona,premium,2021-07-04,pc,50
4003,46,No_especificado,Sevilla,free,2021-12-16,movil,42
4004,13,F,Huelva,premium,2023-03-19,pc,44
4005,45,M,Valencia,familiar,2021-10-18,pc,146
4006,36,No_especificado,Valencia,premium,2022-03-14,pc,37
4007,15,M,Gijón,estudiante,2021-10-30,tablet,105
4008,36,No_especificado,Huelva,premium,2021-10-04,movil,28
4009,25,F,Murcia,premium,2022-06-14,movil,51
4010,34,F,Oviedo,premium,2022-10-10,movil,27
4011,20,F,Burgos,estudiante,2021-06-23,tablet,8
4012,40,F,Gijón,free,2019-07-03,movil,14
4013,33,No_especificado,Bilbao,premium,2021-07-03,movil,73
4014,30,F,Castellón,familiar,2019-01-08,movil,56
4015,30,M,Tarragona,familiar,2020-11-14,tablet,61
4016,42,M,Murcia,premium,2021-06-14,pc,51
4017,21,M,Sevilla,estudiante,2020-03-19,movil,76
4018,42,No_especificado,Badajoz,free,2020-12-08,pc,0
4019,46,F,Toledo,free,2020-05-09,tablet,25
4020,31,M,Jerez,free,2023-03-24,tablet,35
4021,21,M,Alcalá de Henares,premium,2020-04-10,movil,64
4022,23,F,Valladolid,premium,2022-08-18,movil,15
4023,16,No_especificado,Jaén,free,2021-01-23,movil,28
4024,16,No_especificado,Granada,free,2021-09-14,movil,44
4025,42,M,Sevilla,premium,2023-01-14,pc,71
4026,29,M,Vigo,premium,2023-01-21,tablet,50
4027,13,M,Granada,estudiante,2019-10-06,movil,74
4028,32,F,Córdoba,premium,2019-11-03,movil,56
4029,48,F,Palma,premium,2023-05-03,movil,32
4030,26,F,Córdoba,familiar,2023-05-30,movil,69
4031,16,F,Murcia,estudiante,2020-01-17,tablet,45
4032,33,M,Valencia,premium,2020-04-22,pc,38
4033,43,No_especificado,Sevilla,familiar,2019-01-15,pc,14
4034,41,M,Salamanca,premium,2020-05-29,pc,58
4035,21,No_especificado,Léida,estudiante,2019-01-23,movil,26
4036,13,M,Alicante,free,2022-07-18,movil,8
4037,40,No_especificado,Salamanca,premium,2021-12-28,tablet,43
4038,41,M,Córdoba,free,2021-01-07,movil,10
4039,36,No_especificado,Madrid,premium,2020-07-05,tablet,30
4040,16,No_especificado,Orense,premium,2023-06-29,movil,42
4041,20,No_especificado,Alicante,premium,2021-09-04,pc,14
4042,25,F,Barcelona,familiar,2022-08-29,pc,63
4043,43,No_especificado,Castellón,premium,2020-09-21,movil,63
4044,42,M,Bilbao,premium,2021-01-22,tablet,59
4045,31,M,Jerez,premium,2022-06-25,pc,20
4046,29,M,Burgos,premium,2020-02-27,movil,56
4047,45,F,Granada,premium,2022-08-19,pc,58
4048,42,F,Orense,familiar,2021-12-20,smart_speaker,29
4049,24,No_especificado,Córdoba,premium,2021-12-13,movil,53
4050,41,No_especificado,Valencia,familiar,2020-03-28,movil,55
4051,27,No_especificado,Jerez,premium,2022-10-18,pc,58
4052,14,No_especificado,Salamanca,premium,2019-06-14,tablet,77
4053,17,M,Bilbao,premium,2022-05-01,movil,6
4054,28,No_especificado,Getafe,premium,2020-12-08,pc,78
4055,35,No_especificado,Barcelona,premium,2019-09-19,pc,60
4056,28,F,Orense,premium,2021-04-09,movil,41
4057,13,F,Jerez,premium,2020-04-02,pc,0
4058,30,F,Málaga,familiar,2023-11-19,movil,99
4059,32,No_especificado,Huelva,premium,2020-05-20,pc,57
4060,47,No_especificado,Málaga,free,2023-12-29,pc,24
4061,26,F,Murcia,premium,2020-09-27,movil,28
4062,52,M,Valladolid,free,2019-07-31,movil,27
4063,16,F,Almería,premium,2022-10-18,pc,21
4064,43,No_especificado,Getafe,premium,2020-04-11,movil,24
4065,50,F,Oviedo,premium,2019-01-15,movil,0
4066,45,F,Oviedo,free,2021-04-29,pc,27
4067,29,No_especificado,Cádiz,premium,2020-02-11,pc,41
4068,50,F,Salamanca,free,2019-03-06,movil,30
4069,17,M,Barcelona,free,2022-09-18,pc,0
4070,30,F,Salamanca,free,2021-02-17,tablet,19
4071,13,No_especificado,Palma,premium,2020-12-19,movil,43
4072,21,F,Salamanca,premium,2023-01-14,pc,45
4073,36,No_especificado,Salamanca,premium,2020-08-06,movil,74
4074,38,No_especificado,Salamanca,familiar,2022-05-10,movil,38
4075,32,F,Madrid,familiar,2023-06-21,movil,61
4076,13,No_especificado,Madrid,free,2020-09-11,movil,25
4077,50,No_especificado,Barcelona,premium,2023-03-12,movil,45
4078,13,No_especificado,Valladolid,premium,2021-04-26,smart_speaker,45
4079,13,F,Granada,premium,2022-09-22,tablet,62
4080,34,F,Gijón,premium,2019-07-07,movil,41
4081,24,M,Barcelona,premium,2022-05-12,movil,40
4082,28,F,Oviedo,premium,2023-04-29,movil,29
4083,13,No_especificado,Bilbao,premium,2019-01-30,pc,67
4084,23,M,Gijón,free,2021-05-07,pc,22
4085,31,F,Badajoz,premium,2021-10-08,pc,51
4086,13,M,Léida,premium,2023-04-23,pc,11
4087,20,No_especificado,Burgos,premium,2019-09-25,movil,52
4088,19,No_especificado,Santander,premium,2021-03-07,pc,37
4089,53,M,Granada,premium,2021-06-25,tablet,8
4090,18,No_especificado,Léida,premium,2021-06-25,tablet,82
4091,27,No_especificado,Lugo,free,2020-04-29,movil,9
4092,42,F,Castellón,familiar,2019-03-30,movil,61
4093,23,F,Salamanca,premium,2021-10-27,movil,48
4094,20,F,Sevilla,free,2019-11-03,movil,4
4095,26,No_especificado,Alcalá de Henares,premium,2020-07-28,movil,24
4096,28,No_especificado,Palma,premium,2020-06-27,pc,52
4097,38,M,Castellón,familiar,2020-05-29,movil,93
4098,23,M,Alicante,premium,2020-01-18,pc,54
4099,33,F,Valencia,premium,2023-08-12,pc,51
4100,22,M,Orense,free,2022-01-23,movil,4
4101,34,F,Getafe,free,2022-06-27,movil,0
4102,24,F,Sevilla,free,2020-03-10,movil,0
4103,13,F,Jerez,premium,2021-05-31,movil,27
4104,41,No_especificado,Málaga,premium,2021-05-22,pc,58
4105,21,F,Valencia,free,2023-03-26,movil,30
4106,38,No_especificado,Vigo,premium,2022-12-02,pc,41
4107,13,F,Lugo,premium,2022-12-27,movil,40
4108,26,No_especificado,Valencia,familiar,2019-03-28,movil,23
4109,32,F,Orense,premium,2022-05-18,movil,50
4110,33,M,Getafe,premium,2023-01-03,movil,50
4111,36,M,Toledo,premium,2021-11-21,movil,41
4112,30,M,Palma,premium,2022-04-15,pc,37
4113,20,M,Orense,premium,2019-01-24,tablet,71
4114,13,M,Zaragoza,free,2020-01-13,tablet,33
4115,20,F,Bilbao,estudiante,2022-01-14,tablet,31
4116,31,M,Alcalá de Henares,free,2023-03-12,movil,0
4117,18,No_especificado,Oviedo,estudiante,2022-05-29,tablet,28
4118,25,M,Vigo,premium,2022-07-04,pc,28
4119,47,F,Santander,premium,2019-09-05,movil,80
4120,13,No_especificado,Toledo,premium,2023-09-03,pc,55
4121,38,F,Málaga,familiar,2021-10-24,movil,76
4122,20,M,Jaén,premium,2019-01-16,pc,40
4123,19,No_especificado,Valladolid,premium,2022-05-08,pc,36
4124,13,No_especificado,Cádiz,estudiante,2019-02-05,pc,47
4125,13,M,Huelva,premium,2019-06-21,tablet,40
4126,13,M,Córdoba,free,2019-06-02,pc,23
4127,19,F,Palma,premium,2019-10-04,movil,50
4128,40,F,Valencia,free,2022-09-25,tablet,43
4129,13,M,Jaén,free,2023-11-23,smart_speaker,7
4130,24,F,Girona,premium,2021-01-13,tablet,54
4131,13,M,Léida,premium,2020-06-06,movil,25
4132,29,M,Zaragoza,premium,2022-11-15,movil,46
4133,32,M,Getafe,familiar,2023-06-04,tablet,73
4134,32,M,Toledo,familiar,2019-05-02,movil,65
4135,28,F,Zaragoza,familiar,2021-05-29,pc,79
4136,13,M,Alicante,premium,2019-08-30,pc,75
4137,13,No_especificado,Zaragoza,premium,2022-01-15,movil,23
4138,25,No_especificado,Córdoba,free,2023-11-04,movil,30
4139,13,M,Toledo,premium,2020-02-05,pc,44
4140,37,No_especificado,Lugo,free,2023-04-24,movil,34
