valoracion_id,usuario_id,cancion_id,puntuacion,fecha,comentario_texto
11146,4796,1709,5,2024-07-19,
11147,4392,774,3,2022-11-04,¡Buena canción!
11148,2509,1890,4,2022-01-07,Perfecto para el gym
11149,2682,580,5,2024-01-26,Obra maestra
11150,1651,219,5,2022-01-28,Quedaría mejor sin este verso
11151,4011,1241,5,2022-09-12,Excelente artista
11152,3267,1250,2,2024-09-23,
11153,2114,936,3,2023-08-30,
11154,1537,1225,5,2024-12-07,Increíble
11155,4411,1025,5,2024-03-26,Tema del verano
11156,2715,1581,5,2024-05-11,
11157,2206,1794,3,2024-12-21,Vale la pena escucharla
11158,1722,184,3,2022-01-06,Sensacional
11159,3112,635,2,2024-09-28,
11160,1221,1295,3,2022-06-04,Muy buena melodía
11161,4290,1367,5,2024-07-06,Repetida en la radio
11162,616,299,4,2022-10-28,Excelente artista
11163,4077,1520,4,2024-11-28,Podría mejorar
11164,1772,251,4,2023-09-05,No me gusta
11165,3669,474,5,2023-09-17,Vale la pena escucharla
11166,217,694,4,2024-12-01,Quedaría mejor sin este verso
11167,2795,86,5,2023-11-14,Poco original
11168,222,116,5,2023-09-08,Excelente artista
11169,3615,1558,5,2022-05-15,Tema del verano
11170,2868,56,3,2023-05-30,Podría mejorar
11171,3864,1862,5,2022-08-14,Quedaría mejor sin este verso
11172,519,1341,5,2024-07-22,
11173,2806,429,5,2022-03-02,Increíble
11174,1855,622,5,2022-12-17,No me gusta
11175,4749,1917,4,2024-01-18,
11176,4421,673,3,2023-09-22,Muy buena melodía
11177,3732,564,5,2022-10-15,
11178,3836,1210,5,2024-06-21,
11179,1773,405,5,2022-03-30,
11180,1560,1065,5,2023-12-29,
11181,1014,1045,2,2023-02-15,Me encanta
11182,3536,801,4,2024-09-11,
11183,769,443,4,2024-07-10,Me encanta
11184,2417,11,3,2023-11-27,
11185,3687,890,5,2022-06-04,Poco original
11186,4512,834,4,2023-02-08,Excelente artista
11187,3236,964,5,2024-06-08,Repetida en la radio
11188,3051,419,4,2024-08-06,Increíble
11189,2189,1498,5,2024-07-05,Quedaría mejor sin este verso
11190,9,602,2,2022-12-04,Gran descubrimiento
11191,3968,992,1,2024-07-13,
11192,1864,468,4,2024-04-05,
11193,2,1347,3,2022-02-07,Gran descubrimiento
11194,4566,174,5,2024-09-02,Poco original
11195,4598,1412,5,2022-10-08,
11196,4415,485,4,2023-02-08,Poco original
11197,3156,112,3,2022-01-22,Imprescindible
11198,2354,454,2,2023-08-13,Subidón total
11199,20,157,3,2024-02-11,Sensacional
11200,2305,551,5,2022-11-10,
11201,2720,1685,4,2022-05-19,Me encanta
11202,1186,1794,4,2022-11-29,
11203,4844,1037,3,2022-01-26,Bailazo
11204,2043,841,1,2024-11-01,Me encanta
11205,3616,1918,5,2022-05-21,Gran descubrimiento
11206,4913,1879,5,2023-09-17,
11207,3526,1039,4,2022-12-24,
11208,4679,280,5,2023-03-18,
11209,2945,1572,5,2024-06-26,Obra maestra
11210,3863,421,4,2022-05-27,
11211,1662,1878,2,2023-01-13,
11212,1116,1442,5,2024-02-01,Gran descubrimiento
11213,4556,1701,5,2023-03-30,Increíble
11214,3399,1252,4,2023-03-13,Perfecto para el gym
11215,338,1702,4,2024-04-26,
11216,4897,1796,5,2024-03-18,Vale la pena escucharla
11217,1648,689,5,2024-11-30,
11218,3641,1007,5,2022-12-10,
11219,2979,1853,5,2023-02-14,
11220,3789,1039,3,2024-11-12,Poco original
11221,2063,443,1,2024-12-06,Poco original
11222,2671,999,3,2022-04-05,
11223,549,723,1,2023-05-29,Me encanta
11224,1874,521,4,2023-06-24,
11225,1808,1825,3,2024-11-05,Quedaría mejor sin este verso
11226,3818,380,5,2022-06-19,
11227,4716,936,5,2023-04-09,¡Buena canción!
11228,1022,764,3,2024-07-21,
11229,3590,474,4,2022-07-31,Me encanta
11230,1032,1858,3,2023-06-01,Vale la pena escucharla
11231,1752,1818,5,2024-04-09,Podría mejorar
11232,4380,1536,4,2024-08-11,
11233,2744,424,5,2024-08-24,¡Buena canción!
11234,2890,563,1,2022-09-26,Me encanta
11235,797,1672,5,2023-10-16,¡Buena canción!
11236,3116,1571,3,2023-01-30,Excelente artista
11237,2234,1992,2,2022-01-26,
11238,3031,1884,2,2023-07-06,
11239,241,1614,4,2024-12-16,Mi favorita del álbum
11240,188,210,4,2024-07-28,Podría mejorar
11241,3713,1304,2,2024-04-21,No me gusta
11242,4543,530,5,2022-11-08,
11243,3903,587,4,2022-12-09,
11244,2863,1038,5,2024-10-28,Me encanta
11245,2198,1775,5,2022-12-22,
11246,1826,1637,5,2024-04-04,Quedaría mejor sin este verso
11247,2532,1635,4,2022-04-18,
11248,845,562,4,2023-10-18,
11249,1588,811,5,2022-03-02,Mi favorita del álbum
11250,1678,470,4,2022-11-16,Bailazo
11251,3636,1444,5,2022-06-06,Perfecto para el gym
11252,4516,968,5,2023-10-09,Imprescindible
11253,2825,1953,5,2024-04-11,
11254,2773,82,5,2024-07-16,No me gusta
11255,3025,1894,3,2024-02-07,Tema del verano
11256,2662,514,5,2024-08-08,
11257,3152,540,5,2024-02-29,Subidón total
11258,2423,592,4,2024-06-03,Me encanta
11259,2477,276,3,2023-03-07,No me gusta
11260,1774,336,4,2023-07-22,No me gusta
11261,1358,1370,5,2022-12-02,Obra maestra
11262,986,1180,3,2024-08-19,Increíble
11263,722,1164,3,2023-05-30,Imprescindible
11264,1674,546,1,2023-10-01,
11265,826,1452,5,2022-07-26,Perfecto para el gym
11266,1262,206,3,2023-06-08,
11267,3994,1136,1,2023-05-17,
11268,3014,311,1,2023-10-01,
11269,4662,348,4,2024-03-09,Bailazo
11270,2580,1924,3,2024-05-19,
11271,4541,1686,4,2023-04-25,
11272,2201,1464,4,2023-04-18,Repetida en la radio
11273,1528,879,5,2022-05-26,Imprescindible
11274,868,716,2,2024-01-15,Gran descubrimiento
11275,2788,940,3,2022-11-03,Gran descubrimiento
11276,839,1091,4,2022-07-12,Tema del verano
11277,3479,1410,5,2023-09-08,Imprescindible
11278,1617,1609,4,2024-03-23,Imprescindible
11279,2573,517,4,2023-10-31,
11280,3263,1447,5,2023-04-20,Muy buena melodía
11281,2338,666,5,2022-05-10,¡Buena canción!
11282,3980,699,2,2023-02-23,Tema del verano
11283,4438,816,4,2022-10-01,Repetida en la radio
11284,371,1382,5,2024-01-04,Imprescindible
11285,1278,39,5,2022-09-23,Tema del verano
11286,4492,628,5,2024-12-07,Gran descubrimiento
11287,3328,653,3,2023-11-07,Excelente artista
11288,4236,760,5,2023-06-19,
11289,1095,1865,5,2022-05-07,
11290,3883,1706,5,2024-12-07,
11291,3514,943,3,2023-03-07,
11292,1296,1329,1,2022-06-21,Subidón total
11293,3939,1238,5,2023-10-11,Muy buena melodía
11294,3454,1156,5,2024-11-22,Imprescindible
11295,1740,1446,2,2024-07-28,Imprescindible
11296,1037,571,5,2024-06-06,Excelente artista
11297,4956,1585,5,2023-05-22,
11298,3817,1043,3,2024-11-18,
11299,1004,1690,3,2023-07-31,Tema del verano
11300,4170,1806,4,2022-04-26,Excelente artista
11301,3715,1013,5,2024-04-08,
11302,3325,1035,4,2023-07-14,Obra maestra
11303,3710,306,5,2022-11-06,
11304,3111,534,5,2024-05-24,
11305,4059,1673,3,2024-09-24,Imprescindible
11306,786,1537,2,2023-08-30,Obra maestra
11307,4076,906,4,2024-11-19,
11308,1140,1066,1,2022-01-12,
11309,332,112,5,2022-09-11,
11310,2414,661,3,2023-03-06,Increíble
11311,1752,1097,5,2022-12-13,
11312,723,358,5,2022-10-02,Perfecto para el gym
11313,2383,181,3,2022-11-02,
11314,1365,513,4,2022-12-18,
11315,606,1280,5,2023-12-20,Repetida en la radio
11316,3087,562,1,2024-09-30,Gran descubrimiento
11317,3160,1591,4,2022-03-18,
11318,3286,1847,5,2022-06-06,
11319,547,1569,5,2022-07-16,Subidón total
11320,3913,1447,5,2022-02-06,Muy buena melodía
11321,4358,8,5,2023-10-30,Me encanta
11322,1617,1496,5,2023-01-30,Poco original
11323,519,1162,5,2024-03-27,
11324,470,918,3,2022-03-06,
11325,2810,1405,4,2023-01-04,
11326,1095,1393,5,2023-11-07,Imprescindible
11327,3516,1298,3,2024-04-27,
11328,3005,458,1,2023-10-15,
11329,459,654,3,2022-03-30,Podría mejorar
11330,4356,132,5,2024-08-02,Subidón total
11331,1040,1102,4,2022-07-04,
11332,4698,1926,4,2024-06-17,Me encanta
11333,2696,56,5,2023-07-28,
11334,2370,659,3,2022-11-23,
11335,2384,1220,4,2024-11-18,No me gusta
11336,1251,1367,5,2022-04-16,
11337,1316,1759,5,2023-08-04,
11338,1535,486,1,2022-11-13,Excelente artista
11339,2472,1525,5,2024-01-22,
11340,2830,324,5,2022-04-19,Mi favorita del álbum
11341,3846,1565,1,2024-06-19,
11342,283,1280,4,2023-10-26,
11343,1560,1006,4,2022-06-19,No me gusta
11344,1855,806,3,2023-04-13,
11345,654,1211,2,2023-02-22,Mi favorita del álbum
11346,2124,1030,5,2023-07-21,
11347,4878,986,4,2022-12-23,
11348,1260,1847,4,2023-12-31,
11349,4223,599,3,2023-03-19,Poco original
11350,1380,1471,5,2024-06-06,
11351,548,1773,3,2024-02-08,Poco original
11352,1572,367,4,2023-02-26,
11353,485,1399,5,2023-01-06,
11354,891,1942,5,2022-01-17,Gran descubrimiento
11355,3562,1839,4,2024-04-21,
11356,1659,239,4,2024-09-02,Mi favorita del álbum
11357,976,1012,4,2023-07-02,Me encanta
11358,1868,1145,5,2023-06-28,
11359,2237,1894,5,2024-02-20,¡Buena canción!
11360,2378,45,5,2024-02-06,Subidón total
11361,3674,60,4,2023-05-11,Gran descubrimiento
11362,2612,652,4,2024-02-29,Excelente artista
11363,4816,741,2,2024-08-25,
11364,4573,184,3,2022-10-10,Imprescindible
11365,3144,1948,5,2023-09-10,Poco original
11366,968,1827,3,2024-04-16,Poco original
11367,899,348,4,2024-12-22,
11368,731,445,5,2023-11-06,
11369,2672,1910,5,2024-09-12,Mi favorita del álbum
11370,2104,1185,2,2023-01-26,Podría mejorar
11371,4032,931,5,2023-12-31,Excelente artista
11372,2186,1687,4,2023-11-30,
11373,4734,929,5,2023-01-20,Gran descubrimiento
11374,3185,1344,3,2023-03-05,Poco original
11375,4714,1338,2,2023-05-06,Excelente artista
11376,2989,1411,1,2024-03-06,No me gusta
11377,4851,538,4,2024-10-01,Me encanta
11378,3069,1278,3,2022-04-11,
11379,4338,1641,4,2022-03-04,
11380,284,230,2,2023-05-02,
11381,1211,777,2,2024-03-21,Poco original
11382,766,1498,2,2022-11-06,Obra maestra
11383,4044,106,5,2023-09-15,No me gusta
11384,476,562,4,2023-01-24,Imprescindible
11385,4337,1678,5,2024-08-23,
11386,3953,1752,5,2024-07-17,
11387,1720,830,2,2023-08-26,Obra maestra
11388,357,100,3,2022-05-27,
11389,120,192,5,2022-12-07,
11390,4066,610,2,2024-09-01,Repetida en la radio
11391,2001,407,5,2024-10-06,Imprescindible
11392,964,1895,4,2024-05-12,Podría mejorar
11393,1158,604,3,2022-05-20,Vale la pena escucharla
11394,230,1424,4,2023-12-24,Perfecto para el gym
11395,4540,833,5,2024-12-31,
11396,3790,1575,4,2023-01-07,
11397,3023,940,4,2023-06-26,
11398,4612,76,3,2023-05-03,Subidón total
11399,3822,373,4,2023-12-19,Bailazo
11400,4729,158,5,2022-01-25,Imprescindible
11401,2052,1580,4,2022-06-10,Quedaría mejor sin este verso
11402,1821,7,3,2024-02-06,Repetida en la radio
11403,1335,1927,4,2024-12-24,Vale la pena escucharla
11404,2033,1132,4,2024-02-24,Tema del verano
11405,3987,1034,5,2023-07-05,Quedaría mejor sin este verso
11406,4035,1317,5,2024-05-12,
11407,678,733,4,2022-03-19,Perfecto para el gym
11408,1602,1914,5,2022-06-27,
11409,3753,1748,5,2023-08-27,Tema del verano
11410,1834,1425,3,2022-06-12,No me gusta
11411,2261,1309,5,2023-07-27,Perfecto para el gym
11412,4914,851,5,2022-01-27,Sensacional
11413,2130,461,1,2022-10-21,No me gusta
11414,864,741,5,2023-10-13,Bailazo
11415,1300,1977,4,2022-08-29,
11416,4304,413,2,2022-02-21,
11417,4185,1329,4,2023-03-23,Me encanta
11418,907,1072,4,2022-11-29,Podría mejorar
11419,3686,1000,4,2022-03-07,
11420,1320,1576,2,2022-07-18,No me gusta
11421,73,1992,3,2024-03-30,
11422,3594,961,3,2024-11-05,
11423,4528,1554,4,2023-03-03,
11424,1315,836,1,2022-03-07,
11425,3682,305,2,2024-06-13,Vale la pena escucharla
11426,2200,1452,4,2024-04-13,Subidón total
11427,2970,1700,5,2023-05-05,
11428,2626,1806,5,2024-08-05,
11429,3837,200,5,2024-07-08,No me gusta
11430,762,832,3,2024-10-10,Repetida en la radio
11431,3567,905,4,2024-12-16,
11432,2975,1219,5,2022-02-10,
11433,2546,1426,4,2022-10-27,Bailazo
11434,3401,1086,4,2023-08-10,Sensacional
11435,2457,743,5,2023-12-23,
11436,517,460,4,2023-03-01,Perfecto para el gym
11437,4301,1392,5,2023-05-22,Muy buena melodía
11438,4094,1451,5,2023-04-24,Subidón total
11439,1440,1347,3,2024-12-12,Tema del verano
11440,4843,271,5,2023-06-30,Repetida en la radio
11441,2724,337,3,2024-07-14,Tema del verano
11442,458,1622,3,2022-08-12,Tema del verano
11443,4072,1943,4,2023-09-23,
11444,1855,1838,4,2022-11-14,
11445,4606,1099,5,2024-11-14,
11446,913,1735,4,2024-10-12,
11447,2135,724,3,2024-10-19,Bailazo
11448,4996,457,5,2024-05-10,
11449,2083,1694,5,2023-11-28,
11450,3526,576,5,2022-09-26,Obra maestra
11451,1175,943,5,2024-09-11,Bailazo
11452,1371,1637,5,2022-07-15,
11453,2809,997,4,2022-07-06,
11454,4493,8,5,2024-06-05,Sensacional
11455,4791,65,4,2024-04-09,Me encanta
11456,2520,1533,4,2023-02-05,
11457,2177,780,3,2023-03-27,
11458,2797,1873,4,2023-07-03,¡Buena canción!
11459,2441,1295,4,2022-05-30,Podría mejorar
11460,2991,559,3,2023-11-25,Increíble
11461,4358,802,3,2024-06-23,
11462,1114,658,5,2022-01-17,Subidón total
11463,2541,1230,5,2022-06-08,No me gusta
11464,894,768,3,2023-04-20,
11465,4471,1264,5,2022-03-29,Increíble
11466,3270,1143,3,2024-02-24,Me encanta
11467,888,1333,5,2022-02-10,
11468,1505,141,4,2022-03-26,
11469,2443,1761,3,2022-05-02,
11470,939,1853,5,2022-02-02,
11471,3864,263,5,2023-09-08,Mi favorita del álbum
11472,3217,1285,5,2024-09-27,Tema del verano
11473,50,408,5,2023-04-03,Sensacional
11474,3018,311,4,2023-08-05,Excelente artista
11475,1336,1870,5,2023-06-19,Muy buena melodía
11476,4381,350,5,2023-11-29,
11477,1593,1049,3,2022-11-11,Perfecto para el gym
11478,4146,1509,4,2024-08-09,Poco original
11479,2817,540,4,2022-01-03,Bailazo
11480,291,1878,5,2023-07-11,Imprescindible
11481,4955,545,3,2023-08-07,Imprescindible
11482,4165,1330,5,2024-03-24,Excelente artista
11483,3683,1485,4,2024-10-02,Poco original
11484,4159,1344,2,2022-01-08,Perfecto para el gym
11485,2256,299,5,2023-02-01,
11486,2953,473,5,2023-03-31,Me encanta
11487,2021,1329,3,2024-03-04,Podría mejorar
11488,3933,1466,1,2023-04-24,Poco original
11489,3466,896,5,2023-10-23,
11490,4627,1945,3,2022-05-19,¡Buena canción!
11491,2648,1927,4,2023-06-05,
11492,983,448,3,2022-01-06,
11493,3025,47,2,2022-03-09,
11494,3493,953,2,2023-04-21,
11495,3512,297,3,2023-06-22,
11496,1446,576,4,2022-01-23,
11497,3674,1645,5,2024-10-19,
11498,2826,1736,4,2023-11-09,Mi favorita del álbum
11499,4813,1543,4,2024-09-02,Vale la pena escucharla
11500,1451,985,1,2022-08-24,Excelente artista
11501,492,1959,5,2022-07-06,Me encanta
11502,3910,179,3,2024-07-19,
11503,2787,46,4,2023-09-07,Bailazo
11504,3966,102,4,2023-05-12,
11505,650,912,4,2023-08-27,Subidón total
11506,4992,1369,1,2024-08-22,Tema del verano
11507,2422,397,4,2022-04-19,
11508,2793,679,3,2024-02-25,
11509,4814,141,5,2022-05-10,Mi favorita del álbum
11510,2176,980,4,2024-10-23,Mi favorita del álbum
11511,1530,1601,4,2022-07-22,
11512,2071,1788,3,2024-06-12,
11513,4669,1524,5,2024-01-07,Imprescindible
11514,3807,701,2,2023-12-18,Mi favorita del álbum
11515,2079,20,5,2022-01-30,Gran descubrimiento
11516,2050,1415,3,2022-10-28,
11517,850,403,4,2022-04-20,Muy buena melodía
11518,1273,1027,5,2024-04-14,
11519,1096,871,4,2023-09-18,
11520,3007,446,4,2024-05-28,Quedaría mejor sin este verso
11521,3224,325,5,2022-03-14,
11522,744,22,3,2022-03-04,Poco original
11523,4081,1079,4,2022-11-28,Imprescindible
11524,3541,1206,5,2024-10-26,Sensacional
11525,2713,1027,4,2024-05-24,Repetida en la radio
11526,448,1020,3,2023-08-10,
11527,1813,1164,3,2024-08-12,
11528,4791,1028,5,2022-05-17,
11529,3429,18,4,2024-07-22,
11530,3898,1969,5,2022-10-08,
11531,1568,693,4,2024-10-06,¡Buena canción!
11532,470,1078,4,2024-02-14,Me encanta
11533,2743,133,2,2023-03-10,
11534,1184,1329,1,2022-04-01,
11535,4978,344,3,2022-03-10,Gran descubrimiento
11536,3451,1921,5,2023-05-27,Perfecto para el gym
11537,3406,822,5,2022-09-11,Podría mejorar
11538,4393,1910,4,2023-07-07,
11539,3673,1919,3,2022-03-03,
11540,4520,1023,3,2022-03-04,Tema del verano
11541,863,998,4,2023-09-29,No me gusta
11542,2558,1339,3,2022-11-03,Mi favorita del álbum
11543,4775,733,3,2023-07-24,Imprescindible
11544,3320,793,5,2022-11-08,Quedaría mejor sin este verso
11545,3445,154,3,2024-05-04,
11546,2962,1169,5,2023-07-21,
11547,4127,730,5,2022-10-07,Obra maestra
11548,34,1436,3,2022-12-02,Imprescindible
11549,1835,1690,5,2024-07-12,Sensacional
11550,2272,367,5,2024-07-03,
11551,2150,840,5,2024-11-09,
11552,3234,125,5,2023-07-08,
11553,790,425,3,2024-08-30,
11554,1005,1018,3,2023-09-21,Imprescindible
11555,4456,706,4,2023-04-06,Podría mejorar
11556,2127,910,4,2023-08-01,Repetida en la radio
11557,3852,987,3,2022-04-02,Podría mejorar
11558,2529,1906,3,2024-02-05,Muy buena melodía
11559,1562,832,5,2024-04-30,Bailazo
11560,1757,97,3,2024-02-26,Mi favorita del álbum
11561,4735,1955,3,2024-02-14,Vale la pena escucharla
11562,1160,970,3,2022-01-17,
11563,508,1214,3,2022-09-30,
11564,2977,1242,3,2024-11-19,Mi favorita del álbum
11565,3259,1305,3,2024-12-03,
11566,2902,1820,5,2022-06-03,Mi favorita del álbum
11567,3161,710,5,2024-07-05,Bailazo
11568,2952,1423,4,2024-03-15,
11569,3202,416,4,2024-05-02,
11570,155,681,5,2022-09-21,
11571,604,807,4,2022-05-19,
11572,404,665,4,2023-03-29,Me encanta
11573,1950,1460,4,2023-11-25,Increíble
11574,599,277,2,2022-03-29,
11575,2305,470,4,2023-07-20,
11576,309,297,5,2022-08-13,Bailazo
11577,3972,202,3,2022-07-31,Repetida en la radio
11578,778,1653,4,2024-03-29,
11579,2229,1428,3,2023-01-16,
11580,1162,672,3,2023-07-02,Me encanta
11581,3331,1305,4,2022-12-21,Mi favorita del álbum
11582,3758,644,2,2023-08-21,
11583,4118,1980,3,2024-12-04,Me encanta
11584,3134,687,3,2024-11-23,Excelente artista
11585,2891,654,4,2023-10-20,Mi favorita del álbum
11586,617,1461,5,2023-08-28,Podría mejorar
11587,973,1902,3,2022-06-30,Repetida en la radio
11588,3871,1236,4,2023-08-27,Sensacional
11589,3563,1511,5,2023-02-24,Obra maestra
11590,639,17,3,2024-03-26,Podría mejorar
11591,1371,543,4,2022-03-01,Excelente artista
11592,4933,547,5,2024-10-25,
11593,4834,276,5,2024-05-19,Increíble
11594,4866,1259,3,2024-04-09,
11595,3724,612,4,2023-06-20,Bailazo
11596,4748,1739,4,2023-09-27,
11597,4200,591,1,2022-07-18,Perfecto para el gym
11598,4575,1088,5,2023-07-01,
11599,681,1861,3,2024-01-12,Tema del verano
11600,4567,768,5,2022-12-18,Vale la pena escucharla
11601,1271,183,4,2024-04-01,
11602,4746,435,3,2023-04-07,Obra maestra
11603,2973,1903,4,2022-04-14,
11604,4674,1448,3,2023-03-14,
11605,3970,1975,5,2024-05-17,Vale la pena escucharla
11606,3862,1227,2,2022-07-20,Poco original
11607,123,1877,5,2023-02-19,Tema del verano
11608,2152,1061,5,2022-12-30,
11609,4750,264,5,2022-11-29,Mi favorita del álbum
11610,2154,1056,3,2022-03-11,Subidón total
11611,4270,14,1,2023-07-13,
11612,4461,1838,5,2022-03-21,
11613,2017,896,5,2023-05-19,Perfecto para el gym
11614,1362,424,5,2022-11-11,Imprescindible
11615,920,1029,4,2023-07-27,Podría mejorar
11616,4726,1681,4,2022-12-17,
11617,205,1633,2,2024-06-27,Obra maestra
11618,3708,1343,2,2023-10-02,
11619,1094,232,4,2023-09-25,Vale la pena escucharla
11620,230,1277,3,2022-12-09,No me gusta
11621,2041,1674,5,2022-08-03,
11622,847,1746,5,2024-03-11,Obra maestra
11623,2430,818,4,2024-12-14,Sensacional
11624,2190,512,2,2023-07-04,
11625,1132,333,5,2024-09-08,Sensacional
11626,1940,299,5,2023-08-13,
11627,788,1540,4,2022-10-22,
11628,2415,635,5,2022-10-22,
11629,2163,892,5,2023-03-29,Quedaría mejor sin este verso
11630,915,1933,4,2024-12-27,
11631,3795,1975,5,2023-05-12,Me encanta
11632,639,1825,2,2022-10-29,
11633,1932,511,3,2024-10-28,
11634,1467,155,5,2022-02-16,
11635,11,1576,4,2023-12-25,Gran descubrimiento
11636,1326,1737,5,2024-04-20,Obra maestra
11637,2101,1686,3,2023-04-24,Me encanta
11638,3024,441,2,2022-08-16,Muy buena melodía
11639,4078,1007,3,2023-01-14,
11640,2058,369,5,2022-08-08,Poco original
11641,1439,1256,5,2022-06-19,Poco original
11642,902,1962,1,2022-03-31,Podría mejorar
11643,2321,1969,4,2023-02-21,Podría mejorar
11644,4200,150,4,2022-02-17,Bailazo
11645,1028,448,5,2023-01-29,Bailazo
11646,4724,726,4,2022-12-21,Repetida en la radio
11647,3052,1797,5,2022-09-28,Me encanta
11648,776,766,4,2023-07-14,Gran descubrimiento
11649,2888,969,4,2022-12-16,No me gusta
11650,329,83,2,2024-06-13,Sensacional
11651,3408,1956,5,2022-12-19,Poco original
11652,2906,356,5,2022-05-13,Poco original
11653,2998,1508,3,2023-08-28,
11654,2261,1163,4,2023-11-03,
11655,545,663,4,2022-03-23,Obra maestra
11656,2400,101,4,2024-08-21,Repetida en la radio
11657,1992,1591,5,2022-12-18,No me gusta
11658,2791,1122,4,2023-07-15,Podría mejorar
11659,2138,1062,5,2022-11-04,Imprescindible
11660,4439,324,5,2022-01-14,
11661,2820,159,5,2022-06-18,Excelente artista
11662,202,19,3,2024-04-01,
11663,4688,1853,5,2024-08-21,Vale la pena escucharla
11664,2439,1562,2,2023-01-18,Increíble
11665,2722,1636,4,2022-03-13,
11666,2776,1276,3,2023-06-11,Vale la pena escucharla
11667,247,119,4,2022-11-27,Podría mejorar
11668,2074,1565,4,2023-03-05,No me gusta
11669,218,252,4,2023-09-05,Me encanta
11670,924,57,4,2024-11-10,
11671,518,1988,4,2024-10-22,Excelente artista
11672,2441,84,3,2023-04-16,Sensacional
11673,4353,1267,5,2023-04-05,
11674,1044,1952,5,2024-02-13,
11675,257,211,5,2023-06-24,
11676,3500,577,5,2023-07-17,
11677,4711,1353,2,2022-06-28,Imprescindible
11678,3291,1425,4,2024-02-19,
11679,491,460,2,2022-07-14,Tema del verano
11680,2294,312,5,2023-02-08,Mi favorita del álbum
11681,473,1271,1,2022-01-13,Repetida en la radio
11682,2688,669,5,2024-03-13,Subidón total
11683,2122,1498,5,2022-03-27,Podría mejorar
11684,3567,1807,4,2024-08-20,
11685,1707,186,3,2022-12-26,
11686,452,1596,5,2022-01-21,
11687,2913,64,5,2022-04-19,Quedaría mejor sin este verso
11688,3891,1603,4,2024-07-11,Increíble
11689,4618,450,5,2024-08-09,Me encanta
11690,2431,523,4,2023-09-12,Vale la pena escucharla
11691,3139,1428,5,2022-01-26,
11692,1681,570,3,2023-02-10,
11693,4163,1297,3,2024-11-11,Vale la pena escucharla
11694,3724,1391,3,2024-08-01,Quedaría mejor sin este verso
11695,3150,1688,4,2023-04-24,Bailazo
11696,3243,828,4,2024-09-04,Muy buena melodía
11697,3532,798,2,2023-12-12,Repetida en la radio
11698,2821,532,4,2024-12-21,
11699,3344,382,4,2024-11-07,
11700,2598,660,5,2022-12-31,
11701,4235,613,5,2023-10-26,
11702,742,1701,5,2022-01-19,Gran descubrimiento
11703,175,184,5,2023-07-11,
11704,4050,367,4,2023-06-17,Gran descubrimiento
11705,4636,1311,5,2022-12-05,Quedaría mejor sin este verso
11706,1853,1457,5,2022-04-09,Muy buena melodía
11707,3059,692,5,2023-06-14,
11708,3849,699,3,2024-02-08,
11709,3979,1367,4,2022-11-13,Gran descubrimiento
11710,4876,555,4,2024-01-01,
11711,731,415,2,2024-01-13,
11712,4173,694,3,2024-07-06,Repetida en la radio
11713,2902,33,2,2023-08-24,
11714,3800,1361,5,2023-02-04,
11715,3164,775,5,2024-09-28,
11716,3800,543,4,2022-04-05,Repetida en la radio
11717,1805,785,5,2023-06-13,Bailazo
11718,2880,448,5,2023-09-05,
11719,2170,1222,4,2023-09-09,Obra maestra
11720,3924,857,5,2024-02-24,Imprescindible
11721,3186,1063,5,2022-05-14,
11722,3166,1058,4,2022-10-28,
11723,2797,1980,2,2024-06-15,Muy buena melodía
11724,4864,1529,3,2023-07-25,Muy buena melodía
11725,758,1105,4,2024-09-25,
11726,214,1129,4,2022-03-23,¡Buena canción!
11727,3706,1170,3,2024-01-07,Tema del verano
11728,2498,1408,4,2024-07-10,Sensacional
11729,4027,684,4,2024-03-14,Increíble
11730,1196,1806,3,2023-06-07,Gran descubrimiento
11731,547,1513,5,2022-08-12,Me encanta
11732,1131,1589,2,2024-04-10,
11733,2122,480,5,2022-08-26,Sensacional
11734,909,1357,5,2023-04-17,
11735,2630,894,4,2024-04-11,Vale la pena escucharla
11736,3914,6,3,2022-05-02,
11737,2962,457,4,2022-06-26,Increíble
11738,2372,532,2,2023-02-08,Perfecto para el gym
11739,2309,46,5,2023-12-07,
11740,4844,484,4,2023-08-25,Vale la pena escucharla
11741,1749,1479,5,2023-11-08,Subidón total
11742,4165,641,4,2024-08-28,
11743,4558,1376,5,2022-04-04,
11744,3992,1241,5,2022-05-11,Increíble
11745,978,405,5,2023-05-08,¡Buena canción!
11746,4324,1698,5,2022-05-15,
11747,4984,1619,5,2023-05-19,
11748,1385,892,5,2023-10-17,Excelente artista
11749,2971,1843,4,2023-11-02,Muy buena melodía
11750,610,1929,4,2022-08-19,Excelente artista
11751,3460,522,3,2022-06-25,
11752,2435,336,5,2024-07-12,
11753,4676,852,5,2022-12-09,Increíble
11754,4782,75,5,2023-12-24,Repetida en la radio
11755,4952,1725,4,2023-04-23,Muy buena melodía
11756,4091,653,5,2023-08-01,Muy buena melodía
11757,3984,1955,5,2023-11-26,Poco original
11758,3709,750,3,2022-06-08,No me gusta
11759,1402,1486,1,2023-03-19,Subidón total
11760,130,1452,3,2022-09-20,¡Buena canción!
11761,1382,1357,3,2022-06-10,
11762,3668,998,4,2023-10-14,
11763,4668,1031,5,2024-10-20,Bailazo
11764,777,1048,5,2023-11-13,Muy buena melodía
11765,2364,1059,3,2022-08-23,Podría mejorar
11766,3635,1666,2,2023-01-28,
11767,4840,700,5,2023-11-27,Quedaría mejor sin este verso
