id,playlist_id,cancion_id,posicion,fecha_agregada
6141,197,1027,192,2023-10-01
6142,240,1920,113,2024-04-20
6143,324,1827,21,2024-01-04
6144,222,982,147,2023-10-16
6145,477,1311,131,2022-05-02
6146,329,984,143,2024-03-28
6147,429,1334,175,2023-11-08
6148,428,48,155,2023-04-30
6149,190,1856,119,2023-10-26
6150,318,1757,136,2022-12-06
6151,250,1318,161,2021-12-04
6152,150,1061,172,2021-11-11
6153,429,1936,100,2023-07-08
6154,330,1507,87,2023-02-28
6155,66,1642,122,2023-06-18
6156,435,800,199,2022-05-04
6157,470,790,106,2023-02-13
6158,314,1983,76,2024-02-14
6159,106,1041,34,2022-09-04
6160,271,1315,161,2022-01-03
6161,435,1202,110,2022-11-19
6162,421,684,175,2023-11-15
6163,444,1402,185,2022-02-16
6164,9,1742,104,2023-11-24
6165,418,89,132,2024-07-26
6166,137,695,176,2023-07-09
6167,390,1969,48,2023-03-31
6168,171,1797,180,2021-10-11
6169,351,436,21,2022-09-27
6170,140,1925,110,2023-12-26
6171,30,1984,132,2023-06-28
6172,488,17,25,2023-10-16
6173,150,1638,111,2022-06-10
6174,442,930,30,2022-12-04
6175,165,1781,104,2022-04-08
6176,152,1024,11,2024-07-31
6177,195,80,28,2023-05-27
6178,107,788,166,2024-03-22
6179,314,1733,162,2024-01-01
6180,414,1459,167,2024-07-11
6181,429,5,147,2023-08-21
6182,464,79,80,2023-07-29
6183,352,1337,190,2023-12-20
6184,331,75,54,2022-08-05
6185,475,626,177,2023-12-15
6186,125,697,103,2024-10-13
6187,288,1989,162,2023-10-10
6188,57,171,63,2021-07-21
6189,18,742,151,2024-06-27
6190,426,1695,165,2022-04-14
6191,242,1020,44,2021-04-26
6192,401,1722,155,2021-12-25
6193,89,791,154,2023-08-30
6194,212,522,174,2022-01-16
6195,108,276,58,2024-04-15
6196,338,144,152,2021-02-28
6197,475,1178,22,2024-07-02
6198,397,747,167,2023-01-20
6199,403,1846,128,2022-11-12
6200,380,345,65,2023-02-25
6201,78,904,130,2021-12-06
6202,46,1618,41,2024-01-21
6203,354,775,70,2022-03-19
6204,204,822,39,2023-02-07
6205,64,1027,29,2024-01-26
6206,308,573,21,2022-03-29
6207,39,1450,152,2022-08-20
6208,376,1714,131,2021-11-23
6209,271,559,147,2021-07-29
6210,471,1712,196,2023-03-04
6211,221,721,138,2021-07-28
6212,452,797,83,2023-12-23
6213,344,1934,166,2024-03-15
6214,483,1793,191,2023-01-13
6215,140,20,36,2024-03-02
6216,144,682,188,2023-12-20
6217,249,1537,170,2023-08-17
6218,17,1497,103,2024-01-19
6219,112,1533,199,2023-03-21
6220,145,1737,70,2021-10-27
6221,66,1942,126,2022-09-18
6222,377,407,172,2022-02-17
6223,492,1911,162,2022-02-16
6224,334,1496,80,2021-11-02
6225,250,1947,74,2021-12-14
6226,421,94,135,2023-11-26
6227,210,366,106,2023-07-31
6228,491,1786,117,2021-08-23
6229,413,303,139,2021-10-15
6230,2,1231,192,2023-10-09
6231,16,594,17,2023-07-01
6232,321,1497,109,2023-05-05
6233,408,749,200,2022-03-18
6234,24,1898,63,2023-04-11
6235,394,1171,153,2022-09-04
6236,172,697,166,2023-01-30
6237,218,508,30,2021-08-24
6238,412,185,120,2021-11-04
6239,224,100,77,2023-11-10
6240,262,458,85,2023-09-15
6241,48,416,84,2024-01-30
6242,78,1871,146,2021-08-16
6243,268,1684,197,2023-05-30
6244,422,1043,35,2023-06-13
6245,58,1557,145,2021-11-07
6246,334,1697,141,2022-09-23
6247,330,372,179,2023-04-01
6248,413,238,28,2022-02-10
6249,396,1560,178,2022-05-09
6250,271,1376,120,2021-05-28
6251,272,913,8,2021-08-30
6252,183,1153,24,2022-12-26
6253,165,465,160,2022-04-22
6254,447,1563,93,2022-06-22
6255,468,1757,37,2023-12-28
6256,77,1412,19,2023-11-03
6257,171,84,45,2021-11-29
6258,411,1666,200,2023-07-07
6259,214,1048,121,2023-11-16
6260,423,1583,147,2022-07-11
6261,151,492,92,2023-05-21
6262,415,856,68,2023-12-07
6263,221,1384,148,2021-04-14
6264,333,287,9,2022-02-10
6265,25,1371,134,2023-02-20
6266,319,1803,132,2023-01-28
6267,157,403,80,2023-02-05
6268,486,1332,125,2024-05-17
6269,386,1784,19,2023-03-17
6270,428,102,179,2022-10-24
6271,329,457,69,2024-04-15
6272,271,770,54,2021-11-24
6273,372,1858,138,2022-12-16
6274,408,679,42,2022-04-18
6275,257,1071,90,2022-07-05
6276,309,1372,181,2022-02-12
6277,96,1053,175,2024-02-12
6278,290,173,197,2022-10-02
6279,416,1284,177,2023-05-04
6280,449,1323,69,2022-08-31
6281,159,1635,179,2023-04-17
6282,487,112,135,2024-03-18
6283,77,1037,143,2023-10-15
6284,205,1205,100,2022-01-03
6285,67,935,10,2022-06-16
6286,95,1204,154,2023-05-06
6287,416,310,192,2022-10-08
6288,31,1103,151,2024-02-04
6289,493,681,162,2024-04-16
6290,23,1869,47,2023-05-04
6291,398,753,9,2022-10-22
6292,308,1999,121,2022-02-10
6293,28,1261,200,2023-02-04
6294,472,399,192,2024-10-21
6295,167,478,100,2023-02-09
6296,466,1638,23,2024-03-18
6297,256,1813,24,2023-08-10
6298,12,1644,141,2022-05-02
6299,345,312,72,2023-12-06
6300,142,590,171,2021-05-26
6301,40,802,155,2021-10-04
6302,27,836,171,2023-09-29
6303,303,509,130,2021-12-17
6304,249,803,93,2023-10-14
6305,118,100,176,2022-04-07
6306,299,1574,177,2022-06-17
6307,213,1989,74,2021-11-13
6308,67,213,27,2021-09-19
6309,192,118,197,2024-05-16
6310,391,1902,112,2023-02-25
6311,19,1260,133,2023-12-14
6312,395,830,74,2023-02-02
6313,480,492,189,2023-07-03
6314,318,1098,35,2022-09-23
6315,73,33,18,2023-11-04
6316,469,1810,104,2022-05-20
6317,288,884,155,2023-02-06
6318,350,1617,123,2023-03-20
6319,259,837,56,2024-04-26
6320,26,299,96,2023-10-10
6321,344,1351,92,2023-05-29
6322,69,198,5,2024-04-24
6323,391,660,43,2022-08-29
6324,482,403,136,2021-08-16
6325,470,264,106,2023-03-07
6326,451,868,95,2022-06-01
6327,271,1237,112,2021-05-26
6328,345,629,146,2023-12-31
6329,8,1708,189,2022-07-22
6330,49,1327,84,2021-12-25
6331,249,1526,127,2023-10-19
6332,295,35,113,2024-08-27
6333,233,1801,155,2022-11-15
6334,101,1783,122,2023-09-14
6335,6,358,93,2021-09-19
6336,276,1100,29,2022-11-23
6337,296,1250,174,2023-01-19
6338,75,1026,56,2023-09-05
6339,145,1903,27,2021-09-16
6340,201,1945,161,2022-08-08
6341,441,704,28,2022-10-02
6342,492,1513,61,2022-07-17
6343,479,1370,77,2023-02-25
6344,479,215,189,2022-06-21
6345,253,705,191,2022-09-11
6346,494,1451,87,2023-11-07
6347,99,908,92,2024-02-02
6348,202,1656,194,2024-02-20
6349,257,663,163,2022-09-18
6350,182,1536,171,2021-12-27
6351,378,787,71,2024-05-23
6352,166,483,76,2023-11-10
6353,479,727,75,2023-05-30
6354,165,1022,175,2022-11-15
6355,285,892,70,2021-07-08
6356,406,1703,161,2023-04-09
6357,367,655,121,2024-03-23
6358,235,1117,195,2022-12-23
6359,54,225,112,2023-01-24
6360,193,1328,187,2021-03-31
6361,360,650,171,2022-06-28
6362,182,721,42,2021-05-22
6363,464,487,43,2023-09-20
6364,462,1986,183,2023-10-13
6365,156,318,23,2023-12-06
6366,324,1920,198,2024-07-29
6367,357,414,55,2021-11-06
6368,35,825,200,2023-06-28
6369,169,222,84,2022-02-19
6370,185,1861,145,2023-06-22
6371,300,1900,196,2021-05-15
6372,387,635,126,2023-11-22
6373,88,1104,16,2022-09-25
6374,104,1591,194,2023-10-21
6375,8,1018,181,2022-04-10
6376,393,1938,173,2022-02-17
6377,10,572,99,2022-03-01
6378,397,998,148,2022-05-27
6379,93,769,63,2023-10-17
6380,433,1612,104,2023-09-30
6381,58,1638,30,2022-01-02
6382,500,379,160,2022-03-15
6383,274,373,94,2022-03-24
6384,272,225,137,2022-04-20
6385,229,983,161,2024-08-17
6386,120,1108,15,2023-06-06
6387,406,1749,35,2023-06-30
6388,484,1737,80,2021-09-22
6389,462,1306,12,2023-11-06
6390,102,199,41,2021-12-13
6391,207,1605,169,2021-11-24
6392,27,970,26,2023-12-12
6393,127,1330,91,2023-10-31
6394,471,1197,87,2023-12-31
6395,98,1883,22,2023-08-18
6396,175,570,104,2021-09-01
6397,56,587,61,2022-05-19
6398,371,1101,91,2021-09-28
6399,159,881,117,2022-07-05
6400,242,1519,66,2021-10-14
6401,405,1239,46,2023-11-26
6402,240,490,82,2023-06-07
6403,341,585,172,2023-04-01
6404,296,19,38,2023-04-17
6405,354,877,101,2023-01-12
6406,331,4,106,2022-09-05
6407,364,477,109,2021-11-03
6408,14,1255,176,2023-01-30
6409,22,458,29,2023-06-17
6410,212,1288,59,2021-12-27
6411,186,1707,156,2022-08-19
6412,67,306,181,2021-09-24
6413,333,807,16,2021-04-03
6414,199,202,171,2023-03-03
6415,10,1161,25,2022-04-21
6416,447,1939,90,2022-07-25
6417,244,762,173,2022-08-01
6418,175,1857,20,2021-08-27
6419,326,970,122,2022-04-07
6420,295,651,95,2024-06-20
6421,105,1364,168,2022-05-02
6422,155,760,51,2022-05-14
6423,221,709,143,2021-09-18
6424,425,43,45,2024-05-18
6425,203,899,188,2022-02-27
6426,35,212,171,2023-07-21
6427,473,689,150,2022-03-12
6428,120,773,19,2023-05-07
6429,257,867,141,2023-01-15
6430,79,88,115,2022-03-22
6431,12,1339,187,2022-07-04
6432,322,1518,156,2024-12-25
6433,331,774,1,2022-09-17
6434,358,640,168,2022-02-04
6435,70,1168,174,2021-12-20
6436,86,863,71,2021-10-16
6437,95,279,7,2023-04-14
6438,126,569,48,2021-12-13
6439,205,161,32,2022-02-01
6440,311,639,171,2022-03-13
6441,200,60,17,2021-07-02
6442,6,1151,121,2021-08-01
6443,389,326,183,2023-03-12
6444,88,1438,65,2022-10-15
6445,14,628,129,2023-04-11
6446,237,654,20,2021-09-26
6447,56,194,51,2021-09-14
6448,439,162,113,2021-08-08
6449,126,1442,118,2022-03-05
6450,182,1884,1,2021-11-20
6451,184,1917,150,2024-05-15
6452,432,1133,101,2021-04-01
6453,201,963,144,2022-08-11
6454,235,896,185,2023-06-08
6455,391,1830,52,2023-07-29
6456,416,1277,82,2023-02-16
6457,470,927,128,2022-10-10
6458,306,628,15,2022-03-06
6459,401,288,66,2021-07-15
6460,166,448,109,2024-05-04
6461,419,1789,157,2023-07-19
6462,273,1207,87,2022-12-10
6463,419,1268,37,2023-04-18
6464,210,1890,167,2023-10-18
6465,43,933,103,2022-07-17
6466,216,602,162,2023-01-15
6467,341,1824,144,2023-10-06
6468,60,388,166,2022-10-24
6469,158,1114,103,2021-04-19
6470,139,1556,164,2022-12-09
6471,131,51,61,2022-03-05
6472,114,174,1,2023-07-24
6473,122,572,6,2022-07-20
6474,430,273,72,2022-03-17
6475,289,1865,26,2022-01-08
6476,261,180,126,2021-10-19
6477,247,1966,98,2022-10-24
6478,156,178,108,2024-05-12
6479,281,97,161,2024-02-23
6480,355,1634,176,2023-01-06
6481,500,374,126,2022-05-22
6482,86,296,41,2021-12-10
6483,116,1934,48,2023-11-10
6484,421,1881,66,2023-09-27
6485,375,1997,147,2022-11-15
6486,308,389,100,2022-11-15
6487,14,1774,101,2022-09-18
6488,433,1206,105,2023-04-11
6489,407,1137,13,2024-08-07
6490,186,1305,189,2022-11-12
6491,133,637,122,2021-07-10
6492,153,1974,164,2022-08-16
6493,440,1465,138,2022-09-15
6494,376,954,127,2021-10-20
6495,205,1993,87,2021-09-10
6496,475,559,121,2024-05-27
6497,222,363,114,2023-12-07
6498,476,1556,54,2022-03-31
6499,54,182,187,2022-07-02
6500,111,624,152,2023-11-02
6501,384,1371,157,2022-02-02
6502,161,1204,185,2023-10-24
6503,402,1475,163,2023-11-21
6504,145,772,125,2021-08-10
6505,385,673,166,2022-05-30
6506,468,1636,157,2024-06-02
6507,479,304,170,2022-10-31
6508,103,704,29,2022-11-29
6509,316,238,126,2021-02-14
6510,384,562,48,2021-11-02
6511,455,1352,67,2023-10-24
6512,260,10,172,2022-04-12
6513,147,445,181,2021-04-03
6514,207,1216,121,2022-01-02
6515,451,1279,102,2022-10-17
6516,204,1142,32,2023-08-31
6517,25,1283,197,2022-05-24
6518,1,1947,4,2023-02-08
6519,291,933,58,2022-06-30
6520,444,344,43,2021-04-14
6521,286,436,105,2023-12-15
6522,167,263,36,2023-11-23
6523,449,1037,73,2022-07-23
6524,103,1788,188,2023-04-12
6525,346,521,3,2022-07-25
6526,110,1783,173,2023-08-07
6527,162,915,190,2021-11-01
6528,414,1857,108,2024-02-14
6529,174,1793,199,2023-02-24
6530,497,1936,22,2024-03-19
6531,418,910,162,2024-04-14
6532,358,444,83,2022-03-27
6533,271,1437,40,2021-08-20
6534,167,927,98,2023-03-24
6535,439,1521,123,2021-09-28
6536,128,1229,149,2023-06-12
6537,475,650,185,2024-03-19
6538,137,1267,182,2023-07-27
6539,94,1911,11,2024-03-23
6540,241,903,164,2022-08-02
6541,100,1807,138,2023-07-05
6542,272,1186,94,2021-11-03
6543,291,904,125,2022-10-09
6544,42,1796,11,2023-08-15
6545,243,1242,80,2021-11-28
6546,166,236,144,2024-04-16
6547,418,270,197,2024-04-03
6548,218,1127,97,2021-10-08
6549,356,1747,106,2023-03-03
6550,20,958,189,2022-02-08
6551,408,1020,173,2022-07-02
6552,332,1661,64,2024-08-31
6553,434,719,118,2023-10-26
6554,303,1927,44,2022-09-06
6555,61,1356,195,2022-03-23
6556,66,1666,78,2022-09-06
6557,123,1475,2,2023-07-01
6558,402,1362,187,2024-04-29
6559,166,406,97,2023-06-12
6560,387,91,34,2023-09-22
6561,227,341,151,2021-05-06
6562,344,1015,187,2024-03-12
6563,108,1245,38,2023-12-08
6564,59,972,180,2021-08-09
6565,291,489,57,2022-07-24
6566,418,1968,144,2023-12-06
6567,32,1064,163,2022-10-25
6568,395,82,120,2023-04-22
6569,194,1677,100,2024-09-14
6570,465,1189,119,2023-12-20
6571,241,1978,151,2022-11-26
6572,114,1774,110,2023-08-18
6573,92,112,154,2021-11-20
6574,397,1967,141,2022-06-03
6575,36,1803,67,2024-09-26
6576,196,1134,5,2023-07-25
6577,363,1694,176,2023-03-25
6578,312,425,129,2024-05-16
6579,21,1349,150,2024-02-05
6580,363,484,107,2023-07-18
6581,109,174,64,2023-09-30
6582,390,229,74,2023-06-08
6583,114,410,62,2024-04-13
6584,179,1522,19,2023-11-19
6585,460,273,60,2023-01-26
6586,79,1689,70,2021-12-11
6587,47,1227,83,2021-08-23
6588,100,103,69,2022-12-02
6589,476,1931,105,2022-01-30
6590,108,1288,150,2023-11-25
6591,304,790,64,2022-11-15
6592,281,731,131,2024-05-29
6593,252,1569,13,2022-08-11
6594,362,476,34,2021-07-28
6595,30,1012,94,2022-12-02
6596,266,306,13,2022-12-18
6597,97,100,189,2024-01-11
6598,368,1277,200,2024-05-27
6599,390,284,176,2023-01-04
6600,372,1659,26,2023-06-24
6601,493,1220,155,2024-07-11
6602,362,49,58,2022-05-05
6603,21,1883,40,2024-02-18
6604,86,1075,86,2022-01-13
6605,332,577,52,2024-02-09
6606,494,937,68,2023-08-14
6607,79,1270,42,2021-08-12
6608,396,777,2,2021-10-26
6609,48,1551,19,2024-08-14
6610,314,828,97,2023-11-15
6611,19,1304,191,2024-04-21
6612,353,1902,82,2024-03-14
6613,221,199,142,2021-01-25
6614,160,1561,198,2021-05-15
6615,193,284,117,2021-04-25
6616,465,1540,159,2023-11-09
6617,180,287,155,2022-01-04
6618,2,1665,148,2023-12-15
6619,156,1925,6,2024-03-28
6620,149,337,49,2024-06-26
6621,385,1705,101,2022-08-08
6622,114,1721,2,2024-04-10
6623,94,1647,163,2023-11-27
6624,111,1295,197,2024-09-16
6625,283,1505,80,2021-07-03
6626,455,1584,66,2023-05-24
6627,280,1800,57,2023-08-24
6628,333,317,77,2021-05-08
6629,136,1595,154,2022-02-28
6630,268,1535,91,2023-08-04
6631,181,29,188,2024-04-18
6632,298,1860,145,2022-05-25
6633,399,170,135,2022-01-11
6634,246,1889,30,2023-01-08
6635,177,1074,27,2023-10-24
6636,13,1774,113,2023-10-25
6637,151,1395,130,2022-10-18
6638,278,177,79,2023-06-16
6639,241,347,137,2022-05-29
6640,297,1840,12,2024-03-02
6641,286,483,37,2023-09-28
6642,284,535,18,2021-06-15
6643,149,1588,12,2024-02-26
6644,89,1833,157,2023-07-07
6645,311,1794,7,2022-12-14
6646,489,1162,146,2023-11-24
6647,407,858,44,2024-02-08
6648,373,951,159,2023-03-08
6649,203,521,112,2022-02-05
6650,64,396,29,2023-03-06
6651,443,1475,48,2023-05-31
6652,451,1517,184,2021-11-15
6653,405,1213,95,2023-07-20
6654,59,341,172,2021-12-23
6655,268,1375,145,2023-10-24
6656,416,1144,182,2023-05-22
6657,136,279,71,2022-06-11
6658,141,1684,119,2023-01-17
6659,462,1746,155,2023-05-13
6660,224,1603,178,2022-12-18
6661,52,650,50,2022-08-07
6662,107,1534,64,2024-11-04
6663,245,1871,59,2023-02-05
6664,457,1126,158,2022-08-03
6665,111,245,63,2023-12-10
6666,399,521,199,2022-07-06
6667,168,1835,171,2022-11-25
6668,94,1088,94,2024-03-14
6669,402,1722,170,2023-12-14
6670,28,1951,20,2022-12-25
6671,241,759,53,2022-10-25
6672,283,1426,186,2021-10-14
6673,379,253,119,2023-05-12
6674,364,1833,185,2022-03-07
6675,2,747,90,2023-12-09
6676,88,1550,100,2023-05-05
6677,433,608,186,2023-07-13
6678,26,597,157,2023-07-13
6679,374,322,91,2024-01-25
6680,479,935,158,2022-11-16
6681,64,746,119,2023-04-10
6682,228,674,111,2023-09-02
6683,340,533,13,2021-11-12
6684,346,1770,84,2021-09-12
6685,230,995,49,2023-07-31
6686,453,68,113,2024-01-31
6687,294,1188,183,2023-04-01
6688,320,1998,126,2022-10-28
6689,332,1019,24,2023-12-05
6690,439,1641,90,2021-09-15
6691,378,1637,187,2024-07-28
6692,198,857,128,2024-07-23
6693,377,852,32,2022-09-21
6694,52,1389,116,2022-09-13
6695,246,991,179,2022-06-05
6696,183,1666,4,2022-05-24
6697,433,1775,100,2023-06-06
6698,453,1644,178,2023-06-16
6699,409,544,128,2022-06-18
6700,383,919,24,2023-09-12
6701,34,761,136,2023-10-10
6702,391,1326,85,2022-11-18
6703,359,1000,114,2021-04-11
6704,233,1253,127,2022-05-12
6705,73,80,192,2023-09-14
6706,273,1933,184,2023-06-15
6707,11,112,87,2021-08-05
6708,11,367,29,2021-04-12
6709,252,1226,185,2022-06-26
6710,253,826,194,2022-09-04
6711,69,1039,14,2024-10-16
6712,313,1248,33,2023-05-10
6713,430,1148,64,2022-08-20
6714,7,288,142,2021-10-06
6715,478,393,58,2021-08-08
6716,285,919,91,2021-09-26
6717,236,71,131,2021-05-14
6718,99,221,173,2023-10-18
6719,477,1834,22,2022-04-12
6720,99,861,65,2024-01-21
6721,253,1351,22,2022-09-14
6722,345,183,139,2023-12-23
6723,90,419,166,2022-03-25
6724,141,1583,83,2023-05-01
6725,90,227,199,2021-08-11
6726,22,1128,74,2023-12-01
6727,55,594,55,2022-05-19
6728,428,1502,114,2023-07-08
6729,297,1294,101,2024-01-08
6730,337,1091,61,2024-02-07
6731,185,1826,114,2023-06-23
6732,475,1428,33,2024-06-03
6733,179,1574,126,2023-12-21
6734,398,758,89,2022-11-25
6735,210,1256,10,2023-02-20
6736,374,1464,104,2024-03-19
6737,44,1675,48,2022-02-10
6738,102,960,57,2022-11-28
6739,105,1302,150,2022-09-21
6740,89,81,53,2023-10-30
6741,336,1917,180,2023-04-21
6742,176,1998,159,2021-12-13
6743,301,1007,161,2022-09-11
6744,292,1619,178,2023-10-14
6745,304,895,74,2022-11-13
6746,215,1290,10,2021-03-29
6747,89,339,23,2023-08-15
6748,304,517,162,2023-05-05
6749,44,387,134,2022-04-28
6750,349,1908,86,2022-04-06
6751,278,376,121,2023-06-21
6752,241,996,187,2023-03-03
6753,62,201,102,2022-06-07
6754,271,587,27,2021-10-25
6755,174,1532,71,2023-10-16
6756,268,1479,72,2023-08-07
6757,341,480,189,2023-03-23
6758,141,1129,87,2023-10-31
6759,230,182,85,2023-05-26
6760,258,1569,79,2022-10-30
6761,179,1149,26,2024-04-26
6762,92,1310,184,2022-01-27
6763,172,1342,33,2023-02-21
6764,165,1856,125,2022-07-17
6765,144,445,69,2023-08-17
6766,398,1980,200,2023-06-26
6767,1,917,23,2024-01-30
6768,53,1982,69,2022-01-01
6769,20,825,130,2021-11-03
6770,140,95,178,2023-08-15
6771,372,168,2,2023-08-25
6772,375,329,85,2022-11-12
6773,55,714,84,2022-06-21
6774,126,1230,96,2021-11-10
6775,42,301,6,2023-08-22
6776,174,159,15,2023-03-17
6777,491,1251,192,2021-09-16
6778,270,23,2,2023-06-29
6779,442,1174,75,2022-04-26
6780,170,967,161,2022-06-18
6781,329,1993,10,2024-02-04
6782,153,1031,71,2022-05-31
6783,8,360,175,2023-02-06
6784,348,674,125,2022-01-20
6785,281,1989,66,2024-08-24
6786,304,655,46,2023-04-04
6787,111,534,3,2024-04-22
6788,315,1818,115,2022-03-29
6789,457,1968,31,2022-11-07
6790,177,986,63,2023-09-30
6791,375,1556,86,2023-02-17
6792,359,1175,40,2022-03-11
6793,356,1486,192,2023-07-12
6794,425,1119,78,2024-05-05
6795,153,1344,19,2022-12-15
6796,397,1714,170,2023-04-27
6797,140,1165,66,2024-02-14
6798,36,328,75,2024-07-08
6799,350,216,66,2022-07-02
6800,21,384,102,2024-07-11
6801,427,226,174,2023-05-22
6802,367,359,139,2024-06-15
6803,120,354,63,2023-01-10
6804,437,1189,45,2021-10-05
6805,25,260,161,2022-10-07
6806,58,1361,163,2021-11-23
6807,259,1740,60,2024-05-29
6808,317,934,102,2023-04-13
6809,46,527,82,2023-09-10
6810,9,652,166,2024-03-25
6811,411,1157,5,2024-02-29
6812,28,1115,33,2022-12-31
6813,275,732,90,2023-03-04
6814,175,463,87,2022-05-18
6815,288,1884,159,2023-02-26
6816,42,1853,169,2023-04-30
6817,497,126,20,2023-05-20
6818,421,1250,78,2023-12-28
6819,171,1138,40,2021-11-08
6820,149,752,176,2023-12-31
6821,149,322,133,2023-10-24
6822,107,1301,69,2024-10-17
6823,449,148,81,2022-07-06
6824,303,660,120,2022-06-15
6825,149,920,179,2024-08-09
6826,30,1587,28,2022-09-06
6827,229,606,73,2024-10-30
6828,442,1662,28,2022-05-25
6829,72,1508,86,2021-07-22
6830,93,1866,165,2023-03-26
6831,149,1844,12,2024-08-24
6832,182,1022,41,2021-04-15
6833,51,1779,134,2024-10-15
6834,414,306,154,2023-12-07
6835,449,1037,159,2022-08-15
6836,17,1499,142,2024-07-31
6837,303,320,55,2022-01-28
6838,197,395,26,2023-05-23
6839,277,562,157,2021-09-09
6840,111,127,63,2024-10-15
6841,285,1091,198,2021-09-10
6842,444,93,141,2022-01-06
6843,108,601,186,2024-07-23
6844,113,27,59,2022-09-25
6845,476,1178,32,2022-02-15
6846,413,876,13,2021-07-18
6847,234,157,74,2022-07-08
6848,229,102,135,2024-02-28
6849,202,545,146,2024-03-01
6850,228,686,90,2023-07-28
6851,132,357,33,2023-08-12
6852,288,1019,196,2023-02-17
6853,194,829,63,2024-01-26
6854,226,1985,67,2022-04-05
6855,468,212,96,2024-02-13
6856,111,859,164,2024-03-14
6857,196,1885,141,2024-02-18
6858,348,985,36,2021-03-05
6859,98,1748,136,2024-01-10
6860,126,559,104,2022-08-12
6861,55,1618,194,2022-03-06
6862,84,855,74,2021-11-13
6863,271,1060,179,2021-06-29
6864,267,501,149,2022-10-12
6865,210,1949,76,2022-11-17
6866,311,1141,88,2022-06-26
6867,347,1814,102,2022-11-03
6868,44,243,76,2022-02-14
6869,382,1935,5,2023-03-24
6870,166,448,17,2023-07-07
6871,240,633,30,2023-08-03
6872,217,681,169,2023-09-21
6873,5,1272,4,2023-04-08
6874,91,1648,161,2021-12-16
6875,392,1261,190,2023-03-04
6876,295,583,68,2024-07-25
6877,348,1965,177,2021-05-25
6878,115,1209,187,2021-10-02
6879,298,1593,91,2022-06-28
6880,184,999,178,2024-07-05
6881,328,466,199,2021-04-07
6882,479,690,7,2022-08-24
6883,364,1302,195,2021-08-24
6884,169,465,52,2022-04-26
6885,436,787,108,2022-10-07
6886,309,1054,95,2022-06-10
6887,210,1048,31,2022-11-27
6888,255,351,143,2023-02-22
6889,93,1625,114,2023-02-24
6890,62,1220,132,2022-11-15
6891,304,1358,171,2023-04-03
6892,197,1064,57,2023-09-25
6893,336,1050,60,2022-10-03
6894,356,1558,115,2023-09-25
6895,195,644,90,2023-09-10
6896,90,631,16,2022-02-14
6897,246,1855,176,2023-02-19
6898,223,1597,9,2024-01-19
6899,71,651,29,2024-01-22
6900,246,52,47,2023-03-09
6901,186,801,175,2023-03-02
6902,424,1041,102,2023-05-20
6903,224,259,128,2023-02-26
6904,269,1975,90,2022-08-23
6905,362,1205,108,2021-12-04
6906,347,985,102,2022-02-02
6907,147,1148,32,2021-08-15
6908,150,1969,165,2022-02-13
6909,151,1636,68,2023-05-05
6910,259,670,13,2024-10-21
6911,243,211,57,2022-01-30
6912,155,1548,48,2022-10-03
6913,33,1048,89,2022-07-10
6914,357,1123,133,2021-08-14
6915,190,969,106,2023-10-22
6916,348,148,164,2022-01-24
6917,242,1469,97,2021-07-05
6918,221,1895,40,2021-11-13
6919,2,1448,115,2023-03-30
6920,141,131,129,2023-08-15
6921,48,501,98,2024-09-25
6922,315,1141,185,2022-03-03
6923,251,199,163,2024-02-29
6924,249,1679,93,2023-03-27
6925,155,1114,195,2023-03-25
6926,45,306,169,2022-10-22
6927,371,1472,96,2021-10-27
6928,161,759,77,2024-04-19
6929,287,1559,103,2024-02-19
6930,404,1398,200,2023-03-11
6931,314,54,152,2023-10-31
6932,17,1488,94,2024-02-11
6933,311,873,122,2022-06-30
6934,313,1577,81,2023-05-21
6935,385,1930,30,2021-10-29
6936,482,1720,115,2021-08-21
6937,282,1962,129,2023-06-06
6938,271,72,122,2022-02-20
6939,159,1366,65,2023-04-17
6940,26,485,13,2023-12-10
6941,38,1098,132,2021-10-30
6942,416,32,169,2022-11-26
6943,24,1287,196,2023-01-23
6944,194,1703,120,2024-06-17
6945,386,1786,145,2022-10-13
6946,326,878,22,2022-05-27
6947,202,1199,20,2023-11-30
6948,299,1057,11,2021-12-01
6949,260,1174,110,2022-06-06
6950,389,1400,122,2023-04-04
6951,141,1869,32,2023-07-22
6952,288,1443,113,2023-08-21
6953,169,951,50,2022-03-23
6954,65,265,132,2021-07-21
6955,35,1961,92,2023-09-18
6956,389,1608,123,2022-06-12
6957,250,239,85,2022-05-24
6958,71,415,182,2024-03-26
6959,387,1188,114,2023-03-22
6960,196,507,63,2023-12-03
6961,223,302,56,2024-05-17
6962,259,177,125,2024-03-03
6963,46,1825,91,2023-08-07
6964,254,1166,33,2023-09-29
6965,129,667,20,2021-09-28
6966,101,181,24,2024-04-23
6967,171,750,122,2022-02-06
6968,104,539,135,2023-05-02
6969,97,1885,155,2024-09-29
6970,206,1096,189,2022-12-30
6971,60,1865,36,2022-07-27
6972,344,1370,60,2024-02-24
6973,43,530,90,2021-12-07
6974,227,624,135,2021-06-10
6975,270,1080,172,2023-05-27
6976,85,569,129,2022-12-09
6977,488,1451,5,2023-12-05
6978,494,390,142,2024-02-12
6979,273,1959,93,2022-12-29
6980,220,1041,169,2023-06-26
6981,399,1627,140,2022-03-18
6982,229,1034,189,2023-11-06
6983,6,1776,29,2021-07-10
6984,367,1279,40,2024-07-27
6985,154,1102,20,2022-01-16
